iter	RMSE
3256	230926.6575
3257	230924.4127
3258	230921.6334
3259	230918.6505
3260	230915.7161
3261	230912.3907
3262	230907.7777
3263	230904.7068
3264	230902.1609
3265	230896.1605
3266	230893.4003
3267	230890.1043
3268	230887.4688
3269	230883.184
3270	230877.589
3271	230874.9289
3272	230870.9191
3273	230867.0909
3274	230863.7458
3275	230859.2735
3276	230857.2944
3277	230853.5631
3278	230850.0946
3279	230846.9693
3280	230842.6099
3281	230837.4178
3282	230832.5755
3283	230827.9355
3284	230823.9418
3285	230821.3092
3286	230818.3196
3287	230814.7918
3288	230810.4713
3289	230804.889
3290	230801.4433
3291	230797.9736
3292	230795.4265
3293	230790.5481
3294	230787.6282
3295	230783.5752
3296	230778.6135
3297	230774.2928
3298	230770.992
3299	230767.3594
3300	230763.5993
3301	230760.0085
3302	230756.9106
3303	230753.0625
3304	230750.8347
3305	230749.234
3306	230744.9246
3307	230740.69
3308	230736.9701
3309	230732.9841
3310	230729.2599
3311	230726.8222
3312	230721.0062
3313	230717.5006
3314	230712.1001
3315	230708.5567
3316	230703.5177
3317	230698.8325
3318	230694.5495
3319	230693.8112
3320	230689.5213
3321	230683.5642
3322	230678.925
3323	230676.438
3324	230671.1753
3325	230668.2704
3326	230663.9745
3327	230659.7786
3328	230654.8662
3329	230651.2508
3330	230649.2652
3331	230647.3603
3332	230643.1358
3333	230639.6368
3334	230636.858
3335	230631.3348
3336	230628.9177
3337	230626.5767
3338	230622.605
3339	230619.1302
3340	230615.3154
3341	230610.5591
3342	230605.1254
3343	230604.7583
3344	230600.7571
3345	230596.7015
3346	230593.1484
3347	230590.0853
3348	230585.8875
3349	230581.8545
3350	230576.7022
3351	230576.1119
3352	230569.6234
3353	230567.523
3354	230564.1466
3355	230558.1114
3356	230555.7929
3357	230550.2168
3358	230545.9148
3359	230540.6896
3360	230537.5574
3361	230533.4792
3362	230531.4777
3363	230527.2807
3364	230521.6495
3365	230518.7097
3366	230515.5063
3367	230512.5618
3368	230506.8917
3369	230502.6785
3370	230497.7283
3371	230493.7609
3372	230489.961
3373	230488.3451
3374	230485.902
3375	230481.9007
3376	230478.6203
3377	230475.3361
3378	230472.9621
3379	230470.2751
3380	230466.6772
3381	230463.9914
3382	230460.2112
3383	230457.1535
3384	230456.0424
3385	230451.1075
3386	230447.7105
3387	230445.036
3388	230440.0332
3389	230433.9751
3390	230431.0288
3391	230426.2353
3392	230422.5878
3393	230419.1441
3394	230416.4327
3395	230413.4542
3396	230410.9373
3397	230408.547
3398	230404.9937
3399	230403.1859
3400	230399.1598
3401	230394.346
3402	230392.1848
3403	230389.3331
3404	230387.6291
3405	230385.1723
3406	230380.8011
3407	230375.1072
3408	230372.4699
3409	230369.956
3410	230364.8357
3411	230361.4454
3412	230357.5802
3413	230351.8907
3414	230348.8616
3415	230345.8142
3416	230340.7076
3417	230338.8783
3418	230334.0611
3419	230329.7574
3420	230325.4656
3421	230322.5728
3422	230319.6033
3423	230315.9209
3424	230312.9412
3425	230310.4521
3426	230308.4902
3427	230305.6781
3428	230302.8443
3429	230299.9787
3430	230296.2942
3431	230290.4842
3432	230286.9913
3433	230282.5676
3434	230277.9059
3435	230274.2915
3436	230270.9728
3437	230267.1808
3438	230264.3598
3439	230260.3103
3440	230258.1066
3441	230254.1202
3442	230251.4723
3443	230249.3203
3444	230247.0537
3445	230244.1371
3446	230242.7573
3447	230239.2781
3448	230234.9918
3449	230231.1353
3450	230228.2995
3451	230225.5504
3452	230224.0734
3453	230220.1901
3454	230216.7344
3455	230213.4957
3456	230210.185
3457	230207.6003
3458	230205.6285
3459	230201.1975
3460	230197.446
3461	230193.6225
3462	230190.1452
3463	230186.5216
3464	230183.7191
3465	230180.6098
3466	230176.3766
3467	230173.0701
3468	230167.6461
3469	230164.7293
3470	230161.7037
3471	230160.7116
3472	230156.6493
3473	230152.5417
3474	230149.3393
3475	230144.2109
3476	230141.6671
3477	230138.4698
3478	230134.621
3479	230130.8212
3480	230127.7442
3481	230122.0715
3482	230119.4443
3483	230116.3368
3484	230113.8499
3485	230111.8684
3486	230106.3689
3487	230102.338
3488	230097.8794
3489	230093.8637
3490	230090.6338
3491	230085.7474
3492	230082.5961
3493	230076.6913
3494	230074.7842
3495	230071.0913
3496	230067.9263
3497	230064.4301
3498	230060.6045
3499	230058.3193
3500	230055.7967
3501	230052.2303
3502	230049.2491
3503	230044.8736
3504	230042.825
3505	230040.679
3506	230038.402
3507	230034.0412
3508	230030.9506
3509	230029.2698
3510	230024.4986
3511	230022.1995
3512	230017.5433
3513	230014.8661
3514	230011.0507
3515	230007.9699
3516	230004.8359
3517	230000.6195
3518	229998.0241
3519	229995.3407
3520	229992.4157
3521	229989.88
3522	229987.1617
3523	229985.32
3524	229983.0255
3525	229977.4132
3526	229974.4034
3527	229969.7496
3528	229965.5523
3529	229961.8496
3530	229958.0812
3531	229954.7324
3532	229951.4482
3533	229948.4083
3534	229945.4721
3535	229942.7686
3536	229937.6778
3537	229934.1959
3538	229927.3209
3539	229922.0322
3540	229918.3981
3541	229914.5849
3542	229910.7675
3543	229908.9426
3544	229906.0917
3545	229901.1168
3546	229897.3618
3547	229894.8342
3548	229892.6027
3549	229888.426
3550	229885.3229
3551	229882.397
3552	229878.6235
3553	229874.245
3554	229871.5429
3555	229870.9167
3556	229867.6173
3557	229866.3768
3558	229862.9882
3559	229860.7056
3560	229858.0649
3561	229854.0954
3562	229851.1766
3563	229848.9573
3564	229845.0463
3565	229841.1553
3566	229836.2679
3567	229833.8167
3568	229830.0785
3569	229827.9878
3570	229826.1164
3571	229822.997
3572	229821.3983
3573	229817.5267
3574	229814.1826
3575	229810.3854
3576	229808.2229
3577	229805.7533
3578	229802.2373
3579	229800.3093
3580	229795.5577
3581	229792.1704
3582	229789.7953
3583	229785.8961
3584	229781.6162
3585	229779.148
3586	229775.2983
3587	229771.1858
3588	229768.9501
3589	229766.6899
3590	229763.8309
3591	229760.1933
3592	229756.3684
3593	229753.8479
3594	229752.7527
3595	229750.5408
3596	229747.8356
3597	229745.9671
3598	229743.8461
3599	229741.6418
3600	229737.9245
3601	229733.9251
3602	229729.7854
3603	229727.1966
3604	229724.5893
3605	229724.151
3606	229720.7719
3607	229715.8877
3608	229711.6653
3609	229709.8917
3610	229707.9664
3611	229704.9632
3612	229701.3497
3613	229699.2071
3614	229695.9873
3615	229690.4185
3616	229687.2726
3617	229682.2992
3618	229678.0859
3619	229675.4869
3620	229673.0253
3621	229670.2483
3622	229668.2324
3623	229665.2161
3624	229660.8633
3625	229656.669
3626	229652.481
3627	229650.1778
3628	229646.7649
3629	229643.3192
3630	229641.3238
3631	229638.5531
3632	229635.814
3633	229632.7864
3634	229630.701
3635	229628.8416
3636	229625.8228
3637	229624.1842
3638	229621.3177
3639	229619.2981
3640	229616.0423
3641	229613.5235
3642	229611.5025
3643	229608.0711
3644	229604.3637
3645	229601.7708
3646	229600.4216
3647	229597.6995
3648	229595.7202
3649	229592.824
3650	229589.4358
3651	229586.193
3652	229583.3682
3653	229581.2483
3654	229577.7646
3655	229574.5938
3656	229571.2825
3657	229568.5201
3658	229564.8393
3659	229561.9048
3660	229559.0379
3661	229555.1689
3662	229551.9581
3663	229548.9296
3664	229545.1528
3665	229540.7386
3666	229538.4343
3667	229534.3437
3668	229531.0757
3669	229529.5923
3670	229527.0127
3671	229522.6226
3672	229520.3652
3673	229516.8644
3674	229513.4482
3675	229509.0528
3676	229505.0084
3677	229502.7045
3678	229500.2018
3679	229498.0647
3680	229494.2655
3681	229491.1436
3682	229487.7023
3683	229482.8454
3684	229477.2182
3685	229474.0864
3686	229471.4189
3687	229470.6905
3688	229468.0674
3689	229464.8711
3690	229460.6143
3691	229458.1775
3692	229454.0156
3693	229451.7265
3694	229448.9519
3695	229446.8111
3696	229444.9619
3697	229442.1877
3698	229441.0369
3699	229436.4736
3700	229434.057
3701	229432.5559
3702	229429.8754
3703	229426.131
3704	229421.8722
3705	229417.3721
3706	229414.0926
3707	229410.0828
3708	229407.5394
3709	229405.3878
3710	229402.6346
3711	229402.04
3712	229399.3536
3713	229394.8378
3714	229392.219
3715	229389.3573
3716	229385.9354
3717	229382.744
3718	229378.4554
3719	229373.7521
3720	229370.8582
3721	229370.5982
3722	229369.7572
3723	229367.6499
3724	229365.3334
3725	229361.0436
3726	229357.867
3727	229354.6665
3728	229352.4725
3729	229349.0019
3730	229346.2003
3731	229343.674
3732	229342.0301
3733	229339.1105
3734	229336.604
3735	229332.893
3736	229329.4689
3737	229325.7165
3738	229323.5657
3739	229322.0037
3740	229317.9945
3741	229315.6431
3742	229313.3303
3743	229308.3725
3744	229304.9531
3745	229302.2496
3746	229299.0679
3747	229295.0331
3748	229290.8007
3749	229288.257
3750	229285.0955
3751	229281.6383
3752	229278.4307
3753	229275.984
3754	229273.3058
3755	229267.1047
3756	229263.5353
3757	229261.5427
3758	229257.4468
3759	229254.3712
3760	229253.4956
3761	229251.3145
3762	229247.4744
3763	229245.2294
3764	229243.775
3765	229241.8374
3766	229239.9095
3767	229239.0716
3768	229235.1921
3769	229233.1638
3770	229230.6499
3771	229228.1474
3772	229225.6572
3773	229222.9729
3774	229219.0081
3775	229214.1398
3776	229212.8712
3777	229211.264
3778	229208.4446
3779	229204.8036
3780	229201.7879
3781	229198.3599
3782	229193.6661
3783	229190.0681
3784	229185.3248
3785	229181.392
3786	229176.7721
3787	229173.2265
3788	229171.0602
3789	229166.9192
3790	229164.514
3791	229161.4423
3792	229159.1254
3793	229158.0386
3794	229155.1302
3795	229151.3475
3796	229147.7592
3797	229143.7741
3798	229139.5638
3799	229136.8997
3800	229133.8124
3801	229131.5028
3802	229128.3562
3803	229124.7374
3804	229122.1721
3805	229118.563
3806	229116.7427
3807	229113.6506
3808	229109.428
3809	229106.462
3810	229102.1453
3811	229098.8487
3812	229094.8992
3813	229091.0194
3814	229087.2608
3815	229083.8084
3816	229081.5187
3817	229079.1819
3818	229077.3677
3819	229077.1175
3820	229075.4568
3821	229070.7332
3822	229068.8669
3823	229066.3985
3824	229062.6509
3825	229060.6947
3826	229057.8576
3827	229055.8034
3828	229052.5769
3829	229048.0192
3830	229045.5299
3831	229042.9769
3832	229040.1382
3833	229038.132
3834	229035.1502
3835	229032.0333
3836	229026.9143
3837	229024.5397
3838	229022.2121
3839	229020.2186
3840	229018.5246
3841	229015.5757
3842	229012.9876
3843	229009.7021
3844	229007.0227
3845	229005.4864
3846	229002.7846
3847	229000.3078
3848	228996.1195
3849	228994.0707
3850	228992.5241
3851	228990.0257
3852	228988.0453
3853	228984.7635
3854	228980.9099
3855	228975.3624
3856	228972.4309
3857	228969.1725
3858	228965.6522
3859	228961.4312
3860	228957.9324
3861	228954.4028
3862	228951.6977
3863	228948.3137
3864	228944.6525
3865	228943.0952
3866	228940.6979
3867	228937.549
3868	228934.3764
3869	228931.7191
3870	228929.8577
3871	228927.838
3872	228924.941
3873	228920.4542
3874	228917.3055
3875	228914.5471
3876	228912.4659
3877	228910.2093
3878	228907.1787
3879	228903.0423
3880	228900.2464
3881	228898.8098
3882	228897.5251
3883	228894.3384
3884	228892.3469
3885	228889.8164
3886	228887.1262
3887	228884.8591
3888	228879.6108
3889	228875.9144
3890	228873.3298
3891	228871.1722
3892	228868.4833
3893	228865.3975
3894	228860.9487
3895	228857.5611
3896	228854.1278
3897	228850.3346
3898	228846.3648
3899	228842.2461
3900	228839.4959
3901	228836.2971
3902	228831.9457
3903	228829.0864
3904	228826.0956
3905	228823.1137
3906	228820.9123
3907	228818.3968
3908	228815.1399
3909	228812.6822
3910	228810.4613
3911	228807.5403
3912	228806.0008
3913	228802.8091
3914	228799.6819
3915	228797.7176
3916	228793.0753
3917	228791.2795
3918	228786.6999
3919	228784.8025
3920	228781.4906
3921	228778.6411
3922	228777.2979
3923	228775.1683
3924	228771.8327
3925	228770.2978
3926	228768.5367
3927	228765.5794
3928	228762.8163
3929	228760.3762
3930	228759.182
3931	228758.1232
3932	228756.5726
3933	228754.2826
3934	228751.9947
3935	228749.0059
3936	228747.0347
3937	228744.4071
3938	228741.3621
3939	228738.8344
3940	228736.1181
3941	228732.7818
3942	228730.4626
3943	228728.3432
3944	228723.2843
3945	228719.1244
3946	228716.9204
3947	228712.3986
3948	228708.1147
3949	228706.3843
3950	228704.5138
3951	228700.4217
3952	228698.4398
3953	228696.2346
3954	228694.4427
3955	228691.0321
3956	228689.0336
3957	228685.7933
3958	228681.6967
3959	228677.4333
3960	228674.9618
3961	228672.9741
3962	228670.3471
3963	228668.7147
3964	228664.1725
3965	228661.5565
3966	228659.9058
3967	228656.9132
3968	228652.3258
3969	228650.5672
3970	228647.8417
3971	228644.927
3972	228642.7544
3973	228640.8493
3974	228638.5139
3975	228636.6247
3976	228634.1416
3977	228631.875
3978	228629.4033
3979	228627.1058
3980	228624.1717
3981	228620.6228
3982	228618.1613
3983	228615.3148
3984	228611.975
3985	228608.1881
3986	228605.3881
3987	228602.8307
3988	228601.2134
3989	228598.2249
3990	228595.4362
3991	228592.6438
3992	228591.3273
3993	228587.3699
3994	228584.3615
3995	228582.5206
3996	228580.2275
3997	228578.1551
3998	228577.9316
3999	228576.0731
4000	228573.1574
4001	228570.4629
4002	228567.4826
4003	228564.2381
4004	228563.0364
4005	228559.7784
4006	228556.2427
4007	228553.0411
4008	228551.0368
4009	228547.5237
4010	228544.8322
4011	228544.8161
4012	228540.8534
4013	228537.9312
4014	228535.4923
4015	228534.9847
4016	228532.9294
4017	228531.1553
4018	228528.2774
4019	228525.9182
4020	228523.6403
4021	228520.0078
4022	228517.307
4023	228514.3011
4024	228512.3204
4025	228508.5376
4026	228504.4606
4027	228502.7153
4028	228501.4747
4029	228499.062
4030	228494.5881
4031	228492.426
4032	228490.3183
4033	228487.7334
4034	228486.1244
4035	228483.2669
4036	228481.1426
4037	228478.5571
4038	228474.8668
4039	228470.7246
4040	228468.3529
4041	228466.0491
4042	228462.8711
4043	228459.3641
4044	228455.5633
4045	228451.3705
4046	228448.3384
4047	228444.9176
4048	228443.1337
4049	228440.04
4050	228435.1466
4051	228431.7554
4052	228429.3709
4053	228428.1478
4054	228426.6163
4055	228424.1502
4056	228422.2196
4057	228419.2121
4058	228415.8779
4059	228412.2725
4060	228412.0789
4061	228409.5793
4062	228404.1234
4063	228400.112
4064	228396.785
4065	228394.465
4066	228391.9806
4067	228388.9576
4068	228383.8716
4069	228380.8392
4070	228378.7226
4071	228376.057
4072	228373.4505
4073	228371.3202
4074	228368.7043
4075	228366.6814
4076	228363.9997
4077	228361.8911
4078	228360.3704
4079	228358.3174
4080	228357.1225
4081	228354.9202
4082	228352.5426
4083	228349.8104
4084	228347.3297
4085	228345.4962
4086	228339.9362
4087	228335.9528
4088	228334.6897
4089	228330.9208
4090	228328.0793
4091	228325.9138
4092	228322.4797
4093	228320.7362
4094	228318.4464
4095	228316.3779
4096	228313.5091
4097	228311.7023
4098	228309.1702
4099	228306.6642
4100	228302.9355
4101	228300.9512
4102	228295.5184
4103	228293.166
4104	228291.4203
4105	228289.1635
4106	228286.6667
4107	228283.7236
4108	228280.1354
4109	228276.9872
4110	228273.4789
4111	228271.576
4112	228268.8725
4113	228267.476
4114	228265.2384
4115	228262.6016
4116	228259.4095
4117	228256.2036
4118	228253.1718
4119	228250.3607
4120	228248.0028
4121	228245.9614
4122	228243.5593
4123	228240.9899
4124	228240.1722
4125	228236.363
4126	228233.6296
4127	228230.7569
4128	228227.9283
4129	228224.7829
4130	228222.8548
4131	228220.4004
4132	228218.4153
4133	228213.9758
4134	228212.2754
4135	228208.9474
4136	228205.9266
4137	228204.7533
4138	228202.9746
4139	228199.6628
4140	228196.2556
4141	228193.8452
4142	228189.9002
4143	228187.9204
4144	228185.4133
4145	228183.5588
4146	228179.9861
4147	228176.1843
4148	228173.299
4149	228170.2288
4150	228167.8652
4151	228164.4059
4152	228162.3953
4153	228160.5085
4154	228158.3818
4155	228156.5694
4156	228154.0531
4157	228151.7166
4158	228148.0756
4159	228146.6871
4160	228145.3338
4161	228142.4528
4162	228139.5583
4163	228136.1208
4164	228132.7612
4165	228131.1712
4166	228129.1789
4167	228127.1353
4168	228121.6914
4169	228119.74
4170	228117.5953
4171	228113.4227
4172	228109.9283
4173	228106.378
4174	228104.1111
4175	228100.1241
4176	228096.818
4177	228094.7411
4178	228093.5417
4179	228091.4215
4180	228088.8921
4181	228086.9622
4182	228081.6088
4183	228079.3674
4184	228077.8364
4185	228074.8935
4186	228071.8061
4187	228067.521
4188	228065.3019
4189	228063.7392
4190	228061.1608
4191	228059.2788
4192	228055.6666
4193	228053.2595
4194	228050.2522
4195	228048.4377
4196	228045.04
4197	228043.3443
4198	228041.6723
4199	228037.9256
4200	228034.9745
4201	228033.2591
4202	228030.3013
4203	228028.1476
4204	228025.5285
4205	228022.9647
4206	228020.2301
4207	228019.4885
4208	228019.0848
4209	228016.8682
4210	228015.1096
4211	228013.5308
4212	228011.1115
4213	228007.5279
4214	228005.8052
4215	228001.3324
4216	227999.517
4217	227997.0405
4218	227994.937
4219	227993.0451
4220	227991.766
4221	227988.9273
4222	227986.3678
4223	227981.2426
4224	227980.2376
4225	227977.5391
4226	227976.2896
4227	227973.9588
4228	227971.8425
4229	227969.4125
4230	227967.228
4231	227965.3423
4232	227964.1391
4233	227960.474
4234	227957.0886
4235	227954.6727
4236	227951.2438
4237	227949.336
4238	227947.2683
4239	227945.0065
4240	227940.5327
4241	227937.1319
4242	227935.2466
4243	227932.9101
4244	227928.1771
4245	227925.91
4246	227923.8699
4247	227920.2363
4248	227915.7026
4249	227911.7767
4250	227908.0086
4251	227904.9395
4252	227902.533
4253	227899.5895
4254	227896.3291
4255	227893.6268
4256	227890.5677
4257	227886.551
4258	227884.1355
4259	227879.4205
4260	227877.5475
4261	227873.52
4262	227872.0056
4263	227871.0891
4264	227869.3456
4265	227867.6428
4266	227865.3163
4267	227863.1252
4268	227859.3988
4269	227857.9987
4270	227855.588
4271	227854.1321
4272	227851.0566
4273	227846.5728
4274	227843.2175
4275	227841.27
4276	227838.8812
4277	227837.1394
4278	227833.8881
4279	227832.4347
4280	227828.1154
4281	227825.7312
4282	227821.1602
4283	227817.5978
4284	227814.894
4285	227811.6565
4286	227810.3234
4287	227806.2642
4288	227804.6484
4289	227801.2651
4290	227798.4159
4291	227796.8259
4292	227794.9348
4293	227791.7205
4294	227789.2728
4295	227784.6226
4296	227783.0739
4297	227780.7629
4298	227776.7028
4299	227775.3592
4300	227772.1589
4301	227769.4039
4302	227767.1676
4303	227765.1218
4304	227761.7964
4305	227760.5664
4306	227756.8146
4307	227753.77
4308	227751.7434
4309	227750.0671
4310	227745.852
4311	227742.5677
4312	227740.4049
4313	227737.7724
4314	227735.5037
4315	227733.1582
4316	227729.6647
4317	227727.6244
4318	227725.2515
4319	227722.6359
4320	227719.0073
4321	227716.2344
4322	227713.5562
4323	227712.0659
4324	227710.287
4325	227706.9182
4326	227704.6502
4327	227701.919
4328	227699.1465
4329	227694.9433
4330	227693.3377
4331	227691.1586
4332	227685.0544
4333	227683.352
4334	227680.4225
4335	227679.0981
4336	227676.5624
4337	227674.0306
4338	227670.9824
4339	227669.3976
4340	227668.7915
4341	227664.7333
4342	227662.6305
4343	227661.4154
4344	227658.5043
4345	227656.4636
4346	227651.1495
4347	227649.0013
4348	227647.3488
4349	227645.0465
4350	227642.4176
4351	227639.9818
4352	227638.1967
4353	227635.8639
4354	227635.1999
4355	227634.1918
4356	227631.7779
4357	227631.6642
4358	227630.8727
4359	227628.7178
4360	227626.7841
4361	227623.3742
4362	227620.4103
4363	227619.512
4364	227617.7943
4365	227614.5891
4366	227612.3894
4367	227611.8174
4368	227610.0618
4369	227606.5406
4370	227603.7019
4371	227600.9775
4372	227598.9635
4373	227595.2854
4374	227592.5837
4375	227591.011
4376	227588.1408
4377	227586.1768
4378	227583.2205
4379	227580.0928
4380	227575.6927
4381	227573.032
4382	227569.6007
4383	227567.265
4384	227563.5758
4385	227559.2174
4386	227556.6533
4387	227554.1165
4388	227552.0076
4389	227550.4416
4390	227549.9427
4391	227546.2012
4392	227542.1384
4393	227538.8591
4394	227537.4219
4395	227535.2901
4396	227533.308
4397	227530.3451
4398	227528.928
4399	227528.7182
4400	227525.4689
4401	227523.5406
4402	227520.5781
4403	227518.9975
4404	227517.1548
4405	227516.3674
4406	227513.963
4407	227511.6857
4408	227511.2335
4409	227509.2603
4410	227506.1014
4411	227502.7077
4412	227502.0176
4413	227500.5114
4414	227498.7899
4415	227498.5756
4416	227496.9293
4417	227493.3289
4418	227490.1041
4419	227487.6663
4420	227485.328
4421	227482.1815
4422	227479.1959
4423	227476.6331
4424	227475.6288
4425	227472.9744
4426	227470.2888
4427	227466.7257
4428	227464.416
4429	227461.4377
4430	227458.7779
4431	227457.5952
4432	227454.6645
4433	227450.5082
4434	227447.2818
4435	227445.667
4436	227445.2569
4437	227443.2582
4438	227441.1378
4439	227439.4919
4440	227436.59
4441	227433.7095
4442	227431.9027
4443	227429.1512
4444	227426.3076
4445	227423.7944
4446	227420.5811
4447	227415.7393
4448	227413.5804
4449	227411.7355
4450	227408.2853
4451	227405.5358
4452	227403.5504
4453	227401.5884
4454	227399.1838
4455	227396.6342
4456	227392.6643
4457	227391.5326
4458	227389.0529
4459	227386.6185
4460	227386.5653
4461	227382.4447
4462	227379.5938
4463	227376.4894
4464	227373.1333
4465	227371.7819
4466	227369.759
4467	227367.0198
4468	227364.4949
4469	227363.3694
4470	227360.9223
4471	227358.9139
4472	227356.6272
4473	227355.5178
4474	227352.3679
4475	227349.3248
4476	227345.8209
4477	227343.2856
4478	227340.4376
4479	227336.9894
4480	227333.701
4481	227330.8445
4482	227327.6435
4483	227326.3628
4484	227323.7539
4485	227321.4614
4486	227318.9725
4487	227317.7697
4488	227314.1202
4489	227311.3532
4490	227309.8369
4491	227307.2381
4492	227305.2374
4493	227301.9821
4494	227299.9037
4495	227297.4436
4496	227295.7769
4497	227291.8629
4498	227289.6462
4499	227287.1293
4500	227286.0652
4501	227280.2398
4502	227277.5086
4503	227275.3953
4504	227273.28
4505	227270.1938
4506	227266.8387
4507	227264.7446
4508	227262.2762
4509	227260.8418
4510	227258.9154
4511	227256.0396
4512	227253.6041
4513	227251.1736
4514	227249.0671
4515	227246.5191
4516	227244.7161
4517	227240.9594
4518	227236.7696
4519	227236.3494
4520	227233.5851
4521	227230.6854
4522	227228.1772
4523	227225.3651
4524	227223.3955
4525	227220.7283
4526	227218.4208
4527	227215.0623
4528	227212.5324
4529	227210.6099
4530	227208.7012
4531	227205.7845
4532	227203.9702
4533	227202.2972
4534	227199.8691
4535	227197.1929
4536	227194.6429
4537	227191.0571
4538	227188.3628
4539	227185.995
4540	227183.5167
4541	227180.5947
4542	227178.0833
4543	227175.5108
4544	227172.4818
4545	227169.9769
4546	227168.4058
4547	227165.2252
4548	227163.625
4549	227160.2735
4550	227156.8869
4551	227153.9772
4552	227152.4104
4553	227150.0661
4554	227146.8603
4555	227143.0337
4556	227140.0347
4557	227138.053
4558	227136.0054
4559	227133.5887
4560	227129.1475
4561	227128.04
4562	227125.6456
4563	227122.7318
4564	227121.2258
4565	227119.9259
4566	227118.2228
4567	227114.8698
4568	227113.2919
4569	227111.7303
4570	227108.9929
4571	227107.4728
4572	227103.3705
4573	227101.6184
4574	227099.4505
4575	227098.0498
4576	227094.9217
4577	227092.883
4578	227090.7093
4579	227088.694
4580	227086.7448
4581	227085.7456
4582	227081.5914
4583	227079.6417
4584	227077.2636
4585	227075.7669
4586	227071.829
4587	227070.054
4588	227068.4996
4589	227067.7378
4590	227067.5903
4591	227064.2121
4592	227063.1283
4593	227061.1222
4594	227059.8418
4595	227056.2607
4596	227053.6734
4597	227050.2912
4598	227048.0088
4599	227046.4001
4600	227044.8946
4601	227043.2925
4602	227039.3809
4603	227035.7055
4604	227033.6066
4605	227030.2572
4606	227025.4507
4607	227023.309
4608	227020.5683
4609	227018.117
4610	227016.7353
4611	227014.4168
4612	227012.9518
4613	227010.7628
4614	227008.6445
4615	227004.6283
4616	227002.4248
4617	226999.0278
4618	226997.5879
4619	226994.7765
4620	226991.5006
4621	226991.0919
4622	226988.8605
4623	226986.061
4624	226984.0016
4625	226981.5283
4626	226977.3225
4627	226974.6948
4628	226972.4792
4629	226971.0443
4630	226967.6762
4631	226965.6437
4632	226964.1028
4633	226962.7515
4634	226960.9621
4635	226957.5913
4636	226954.1984
4637	226952.7943
4638	226950.8319
4639	226948.7264
4640	226946.562
4641	226944.8525
4642	226943.3087
4643	226939.145
4644	226936.6712
4645	226935.6696
4646	226934.2967
4647	226928.6114
4648	226926.9815
4649	226925.8352
4650	226924.958
4651	226923.853
4652	226922.4568
4653	226921.1193
4654	226918.9086
4655	226914.4578
4656	226910.891
4657	226908.6613
4658	226905.938
4659	226901.9095
4660	226899.093
4661	226897.379
4662	226894.4359
4663	226892.0096
4664	226887.5927
4665	226886.4857
4666	226886.1036
4667	226883.6349
4668	226881.1565
4669	226878.8606
4670	226877.2979
4671	226874.8103
4672	226872.8145
4673	226871.2434
4674	226870.6698
4675	226868.7704
4676	226865.5044
4677	226862.2127
4678	226859.2399
4679	226857.4168
4680	226855.8529
4681	226852.5096
4682	226849.4468
4683	226846.0447
4684	226841.8535
4685	226839.5422
4686	226835.2476
4687	226834.011
4688	226832.679
4689	226829.6236
4690	226827.3683
4691	226825.5835
4692	226822.9716
4693	226820.8512
4694	226818.8854
4695	226816.1143
4696	226813.2126
4697	226810.8148
4698	226809.4507
4699	226806.3747
4700	226803.4918
4701	226801.1879
4702	226799.7369
4703	226797.7563
4704	226794.935
4705	226793.3273
4706	226791.2619
4707	226789.4366
4708	226787.6722
4709	226786.0895
4710	226784.6574
4711	226781.1413
4712	226779.2631
4713	226775.9941
4714	226773.4247
4715	226771.7741
4716	226769.274
4717	226766.3321
4718	226764.2268
4719	226762.4187
4720	226759.414
4721	226757.7277
4722	226757.4049
4723	226756.1059
4724	226753.1498
4725	226752.0966
4726	226750.1422
4727	226747.8529
4728	226744.9091
4729	226743.1969
4730	226741.2455
4731	226739.0802
4732	226736.4137
4733	226733.4842
4734	226729.256
4735	226728.1665
4736	226725.3102
4737	226722.3469
4738	226720.8149
4739	226718.998
4740	226717.3874
4741	226712.2969
4742	226710.1103
4743	226705.8294
4744	226703.123
4745	226699.8562
4746	226697.5026
4747	226696.5502
4748	226694.787
4749	226693.0901
4750	226691.5296
4751	226688.0998
4752	226685.4199
4753	226682.215
4754	226680.377
4755	226677.2924
4756	226675.8569
4757	226674.2929
4758	226671.4647
4759	226668.7469
4760	226667.0942
4761	226663.5731
4762	226660.4768
4763	226659.1985
4764	226656.5028
4765	226654.0859
4766	226652.6381
4767	226650.474
4768	226647.5674
4769	226645.2055
4770	226641.3567
4771	226638.5719
4772	226636.4176
4773	226634.4291
4774	226632.1708
4775	226629.8276
4776	226627.5397
4777	226626.1452
4778	226623.4639
4779	226621.8878
4780	226618.9266
4781	226617.0522
4782	226615.0198
4783	226611.5771
4784	226609.899
4785	226607.1393
4786	226606.5811
4787	226603.1895
4788	226601.3865
4789	226598.164
4790	226596.2456
4791	226595.361
4792	226593.2281
4793	226590.2037
4794	226586.6804
4795	226583.0747
4796	226579.0326
4797	226577.0922
4798	226574.7575
4799	226571.6359
4800	226568.762
4801	226566.8444
4802	226564.5738
4803	226562.4116
4804	226560.2586
4805	226557.7654
4806	226555.4429
4807	226552.7407
4808	226549.4928
4809	226547.6161
4810	226545.3047
4811	226544.9874
4812	226542.239
4813	226539.2868
4814	226537.6964
4815	226536.042
4816	226532.5279
4817	226530.6915
4818	226529.2433
4819	226527.663
4820	226525.0386
4821	226523.4925
4822	226521.0273
4823	226519.8235
4824	226518.4669
4825	226515.6063
4826	226515.2901
