iter	Passed	Remaining
2571	165230	477188
2572	165266	477044
2573	165325	476963
2574	165409	476956
2575	165543	477094
2576	165669	477208
2577	165733	477142
2578	165784	477040
2579	165862	477016
2580	165925	476947
2581	165988	476878
2582	166106	476970
2583	166202	476995
2584	166276	476960
2585	166318	476831
2586	166437	476923
2587	166538	476963
2588	166592	476870
2589	166733	477025
2590	166762	476860
2591	166817	476769
2592	166933	476850
2593	167003	476803
2594	167050	476690
2595	167159	476752
2596	167270	476819
2597	167355	476815
2598	167409	476720
2599	167547	476866
2600	167588	476734
2601	167646	476650
2602	167708	476581
2603	167761	476483
2604	167861	476521
2605	167920	476441
2606	167952	476285
2607	168030	476257
2608	168150	476351
2609	168243	476368
2610	168300	476282
2611	168352	476181
2612	168429	476154
2613	168493	476088
2614	168562	476034
2615	168653	476047
2616	168763	476109
2617	168851	476111
2618	168942	476122
2619	169033	476133
2620	169121	476132
2621	169150	475971
2622	169243	475986
2623	169305	475914
2624	169338	475761
2625	169398	475684
2626	169465	475624
2627	169557	475637
2628	169598	475507
2629	169663	475443
2630	169749	475440
2631	169780	475282
2632	169843	475213
2633	169889	475096
2634	169988	475129
2635	170031	475005
2636	170122	475014
2637	170173	474911
2638	170242	474860
2639	170330	474861
2640	170412	474844
2641	170549	474982
2642	170610	474909
2643	170705	474927
2644	170779	474890
2645	170843	474822
2646	170930	474821
2647	171007	474790
2648	171148	474939
2649	171228	474917
2650	171318	474922
2651	171351	474769
2652	171414	474701
2653	171466	474601
2654	171518	474503
2655	171559	474371
2656	171622	474304
2657	171725	474345
2658	171838	474415
2659	171915	474381
2660	171970	474290
2661	172049	474267
2662	172110	474192
2663	172200	474197
2664	172260	474120
2665	172336	474086
2666	172394	474005
2667	172494	474035
2668	172570	474003
2669	172650	473979
2670	172735	473971
2671	172770	473825
2672	172838	473770
2673	172899	473694
2674	172958	473615
2675	173048	473620
2676	173123	473583
2677	173153	473424
2678	173239	473417
2679	173384	473571
2680	173488	473615
2681	173576	473613
2682	173606	473454
2683	173651	473335
2684	173691	473203
2685	173788	473227
2686	173847	473147
2687	173898	473044
2688	173982	473032
2689	174092	473091
2690	174182	473095
2691	174272	473098
2692	174387	473170
2693	174428	473042
2694	174466	472905
2695	174497	472749
2696	174536	472613
2697	174575	472479
2698	174616	472351
2699	174683	472292
2700	174773	472296
2701	174902	472405
2702	174992	472407
2703	175104	472471
2704	175165	472396
2705	175285	472481
2706	175335	472376
2707	175416	472355
2708	175489	472311
2709	175583	472325
2710	175652	472273
2711	175725	472228
2712	175823	472254
2713	175871	472143
2714	175977	472190
2715	176064	472184
2716	176172	472235
2717	176252	472210
2718	176305	472114
2719	176398	472124
2720	176458	472048
2721	176526	471992
2722	176626	472019
2723	176665	471887
2724	176717	471786
2725	176823	471831
2726	176923	471860
2727	177047	471954
2728	177176	472059
2729	177256	472034
2730	177319	471965
2731	177435	472036
2732	177473	471899
2733	177545	471852
2734	177583	471717
2735	177628	471598
2736	177699	471550
2737	177794	471564
2738	177880	471556
2739	177961	471533
2740	178048	471525
2741	178109	471451
2742	178144	471307
2743	178178	471160
2744	178259	471137
2745	178341	471116
2746	178413	471071
2747	178464	470970
2748	178573	471021
2749	178668	471034
2750	178745	471002
2751	178839	471014
2752	178881	470888
2753	178948	470827
2754	179041	470837
2755	179083	470711
2756	179180	470729
2757	179220	470599
2758	179321	470629
2759	179362	470501
2760	179427	470436
2761	179544	470508
2762	179621	470475
2763	179683	470402
2764	179789	470444
2765	179869	470418
2766	179929	470339
2767	179995	470278
2768	180041	470162
2769	180124	470145
2770	180220	470160
2771	180346	470253
2772	180447	470283
2773	180518	470232
2774	180555	470094
2775	180596	469967
2776	180662	469905
2777	180769	469948
2778	180842	469905
2779	180920	469872
2780	180972	469774
2781	181044	469726
2782	181082	469592
2783	181142	469512
2784	181196	469419
2785	181321	469509
2786	181389	469451
2787	181429	469322
2788	181508	469291
2789	181560	469194
2790	181619	469113
2791	181715	469126
2792	181776	469051
2793	181816	468921
2794	181884	468864
2795	181940	468775
2796	182097	468948
2797	182162	468882
2798	182215	468786
2799	182261	468673
2800	182309	468564
2801	182401	468568
2802	182463	468493
2803	182523	468416
2804	182579	468327
2805	182632	468230
2806	182712	468204
2807	182784	468157
2808	182850	468094
2809	182970	468171
2810	183041	468119
2811	183119	468088
2812	183153	467943
2813	183208	467852
2814	183246	467717
2815	183323	467684
2816	183384	467607
2817	183445	467532
2818	183532	467523
2819	183600	467464
2820	183669	467409
2821	183740	467359
2822	183800	467282
2823	183856	467194
2824	183944	467185
2825	183983	467053
2826	184059	467018
2827	184129	466965
2828	184191	466893
2829	184255	466823
2830	184339	466805
2831	184427	466798
2832	184484	466713
2833	184591	466753
2834	184674	466734
2835	184750	466697
2836	184820	466645
2837	184851	466493
2838	184922	466442
2839	185001	466411
2840	185046	466295
2841	185166	466369
2842	185221	466278
2843	185323	466305
2844	185385	466231
2845	185423	466100
2846	185492	466045
2847	185577	466028
2848	185623	465915
2849	185713	465912
2850	185781	465853
2851	185844	465784
2852	185905	465708
2853	185950	465593
2854	185993	465473
2855	186024	465322
2856	186069	465206
2857	186146	465171
2858	186197	465069
2859	186276	465039
2860	186384	465081
2861	186461	465046
2862	186503	464922
2863	186628	465008
2864	186749	465081
2865	186818	465026
2866	186883	464960
2867	186929	464846
2868	186968	464716
2869	187048	464687
2870	187153	464722
2871	187193	464593
2872	187238	464479
2873	187371	464583
2874	187408	464446
2875	187446	464313
2876	187497	464214
2877	187533	464077
2878	187608	464037
2879	187653	463920
2880	187710	463835
2881	187836	463921
2882	187977	464041
2883	188052	464001
2884	188125	463956
2885	188258	464058
2886	188343	464040
2887	188434	464040
2888	188481	463930
2889	188632	464073
2890	188726	464079
2891	188831	464112
2892	188891	464033
2893	188950	463954
2894	189066	464011
2895	189130	463945
2896	189216	463929
2897	189251	463789
2898	189415	463967
2899	189489	463923
2900	189520	463773
2901	189645	463854
2902	189692	463743
2903	189726	463600
2904	189790	463532
2905	189825	463392
2906	189883	463311
2907	189949	463246
2908	190058	463288
2909	190103	463173
2910	190139	463035
2911	190223	463017
2912	190303	462987
2913	190349	462873
2914	190418	462819
2915	190462	462702
2916	190513	462601
2917	190630	462661
2918	190677	462551
2919	190731	462459
2920	190839	462496
2921	190928	462487
2922	190942	462299
2923	190991	462194
2924	191062	462143
2925	191155	462143
2926	191192	462011
2927	191281	462001
2928	191348	461941
2929	191458	461983
2930	191544	461966
2931	191582	461837
2932	191624	461715
2933	191685	461638
2934	191742	461553
2935	191800	461470
2936	191878	461437
2937	191935	461350
2938	191970	461213
2939	192017	461102
2940	192096	461071
2941	192127	460922
2942	192191	460854
2943	192275	460835
2944	192303	460680
2945	192370	460617
2946	192419	460513
2947	192495	460474
2948	192622	460555
2949	192675	460461
2950	192793	460522
2951	192847	460431
2952	192877	460280
2953	192924	460172
2954	192997	460125
2955	193033	459989
2956	193134	460009
2957	193166	459863
2958	193235	459808
2959	193314	459774
2960	193431	459833
2961	193500	459776
2962	193563	459706
2963	193611	459599
2964	193669	459517
2965	193727	459434
2966	193782	459344
2967	193853	459291
2968	193917	459222
2969	193963	459112
2970	194029	459047
2971	194087	458966
2972	194149	458892
2973	194181	458749
2974	194233	458652
2975	194297	458582
2976	194353	458497
2977	194392	458369
2978	194462	458316
2979	194531	458258
2980	194580	458154
2981	194657	458118
2982	194758	458135
2983	194817	458055
2984	194950	458150
2985	195000	458049
2986	195046	457938
2987	195102	457850
2988	195137	457715
2989	195213	457673
2990	195321	457708
2991	195389	457651
2992	195478	457640
2993	195568	457632
2994	195654	457617
2995	195725	457564
2996	195801	457523
2997	195905	457549
2998	195955	457448
2999	195994	457320
3000	196106	457363
3001	196174	457304
3002	196238	457236
3003	196293	457145
3004	196395	457166
3005	196439	457052
3006	196574	457149
3007	196611	457017
3008	196641	456870
3009	196705	456800
3010	196815	456838
3011	196885	456785
3012	196950	456718
3013	197020	456664
3014	197081	456587
3015	197220	456694
3016	197321	456709
3017	197361	456586
3018	197428	456524
3019	197475	456415
3020	197568	456414
3021	197607	456289
3022	197703	456295
3023	197794	456287
3024	197883	456277
3025	197952	456218
3026	198003	456121
3027	198048	456009
3028	198094	455898
3029	198162	455838
3030	198228	455774
3031	198302	455730
3032	198363	455653
3033	198407	455539
3034	198482	455496
3035	198554	455444
3036	198613	455366
3037	198721	455396
3038	198816	455400
3039	198909	455398
3040	198966	455312
3041	199040	455267
3042	199081	455146
3043	199119	455018
3044	199164	454905
3045	199236	454855
3046	199288	454759
3047	199336	454655
3048	199423	454638
3049	199463	454514
3050	199510	454406
3051	199600	454399
3052	199660	454321
3053	199751	454314
3054	199855	454336
3055	200019	454494
3056	200088	454437
3057	200214	454510
3058	200289	454464
3059	200320	454320
3060	200409	454309
3061	200484	454264
3062	200515	454122
3063	200547	453979
3064	200578	453836
3065	200669	453829
3066	200699	453685
3067	200734	453550
3068	200789	453460
3069	200874	453439
3070	200963	453427
3071	201067	453449
3072	201144	453410
3073	201223	453375
3074	201277	453284
3075	201358	453252
3076	201463	453276
3077	201524	453202
3078	201586	453127
3079	201689	453146
3080	201721	453004
3081	201780	452926
3082	201844	452858
3083	201879	452722
3084	201953	452677
3085	202013	452599
3086	202063	452499
3087	202182	452553
3088	202233	452455
3089	202311	452418
3090	202368	452333
3091	202447	452298
3092	202483	452166
3093	202606	452230
3094	202695	452217
3095	202797	452233
3096	202877	452199
3097	202910	452062
3098	202960	451961
3099	203054	451959
3100	203112	451877
3101	203204	451870
3102	203282	451833
3103	203317	451701
3104	203379	451627
3105	203468	451614
3106	203506	451486
3107	203583	451447
3108	203662	451410
3109	203726	451341
3110	203803	451302
3111	203865	451229
3112	203927	451156
3113	204032	451177
3114	204069	451049
3115	204100	450906
3116	204129	450762
3117	204190	450685
3118	204243	450592
3119	204305	450518
3120	204366	450443
3121	204427	450368
3122	204474	450262
3123	204551	450222
3124	204623	450171
3125	204677	450080
3126	204784	450105
3127	204845	450030
3128	204913	449971
3129	204998	449949
3130	205063	449882
3131	205151	449866
3132	205235	449841
3133	205370	449928
3134	205441	449873
3135	205542	449885
3136	205612	449831
3137	205718	449854
3138	205772	449762
3139	205836	449693
3140	205913	449654
3141	205971	449570
3142	206055	449546
3143	206092	449418
3144	206166	449369
3145	206270	449388
3146	206360	449376
3147	206435	449331
3148	206469	449196
3149	206571	449210
3150	206656	449188
3151	206734	449148
3152	206781	449043
3153	206837	448956
3154	206907	448900
3155	207000	448894
3156	207080	448861
3157	207141	448784
3158	207174	448649
3159	207265	448637
3160	207314	448535
3161	207386	448485
3162	207469	448456
3163	207540	448403
3164	207627	448383
3165	207727	448393
3166	207787	448313
3167	207847	448237
3168	207906	448157
3169	208026	448209
3170	208086	448131
3171	208102	447958
3172	208176	447911
3173	208207	447769
3174	208326	447820
3175	208385	447740
3176	208508	447797
3177	208587	447759
3178	208632	447650
3179	208664	447513
3180	208773	447540
3181	208913	447633
3182	209022	447660
3183	209114	447653
3184	209175	447577
3185	209293	447623
3186	209411	447669
3187	209458	447564
3188	209535	447522
3189	209582	447416
3190	209732	447530
3191	209762	447387
3192	209815	447294
3193	209870	447206
3194	209936	447141
3195	209992	447055
3196	210045	446962
3197	210077	446824
3198	210106	446682
3199	210140	446548
3200	210173	446412
3201	210281	446438
3202	210352	446383
3203	210405	446291
3204	210485	446254
3205	210589	446271
3206	210624	446141
3207	210718	446135
3208	210815	446135
3209	210876	446060
3210	210962	446037
3211	211086	446093
3212	211182	446091
3213	211272	446077
3214	211405	446153
3215	211489	446126
3216	211529	446007
3217	211583	445917
3218	211673	445902
3219	211708	445771
3220	211737	445627
3221	211778	445510
3222	211814	445382
3223	211847	445247
3224	211968	445298
3225	212023	445210
3226	212059	445082
3227	212122	445010
3228	212222	445017
3229	212313	445004
3230	212411	445006
3231	212485	444957
3232	212565	444921
3233	212599	444788
3234	212648	444687
3235	212741	444679
3236	212789	444575
3237	212888	444580
3238	213008	444627
3239	213096	444609
3240	213182	444585
3241	213292	444611
3242	213399	444631
3243	213441	444517
3244	213473	444379
3245	213485	444202
3246	213535	444103
3247	213600	444036
3248	213680	443999
3249	213730	443901
3250	213786	443815
3251	213878	443804
3252	213965	443781
3253	214080	443819
3254	214199	443862
3255	214250	443766
3256	214283	443633
3257	214393	443658
3258	214433	443539
3259	214505	443485
3260	214598	443477
3261	214658	443398
3262	214722	443329
3263	214808	443306
3264	214863	443217
3265	214895	443081
3266	214970	443034
3267	215063	443025
3268	215127	442956
3269	215218	442942
3270	215301	442912
3271	215379	442870
3272	215454	442823
3273	215508	442732
3274	215566	442651
3275	215634	442589
3276	215696	442517
3277	215766	442459
3278	215820	442370
3279	215913	442358
3280	215954	442242
3281	216007	442151
3282	216071	442081
3283	216132	442004
3284	216193	441930
3285	216294	441934
3286	216362	441873
3287	216483	441921
3288	216545	441846
3289	216592	441742
3290	216654	441669
3291	216696	441555
3292	216783	441532
3293	216882	441535
3294	216973	441520
3295	217056	441487
3296	217101	441381
3297	217194	441370
3298	217362	441510
3299	217458	441507
3300	217547	441487
3301	217585	441365
3302	217735	441469
3303	217780	441361
3304	217842	441288
3305	217874	441152
3306	217920	441046
3307	217962	440932
3308	218022	440854
3309	218130	440873
3310	218227	440870
3311	218253	440724
3312	218360	440741
3313	218399	440622
3314	218431	440487
3315	218478	440382
3316	218562	440354
3317	218649	440330
3318	218681	440195
3319	218738	440113
3320	218806	440050
3321	218865	439971
3322	218945	439933
3323	219032	439910
3324	219139	439926
3325	219210	439871
3326	219272	439798
3327	219328	439711
3328	219415	439687
3329	219598	439855
3330	219649	439761
3331	219740	439744
3332	219890	439847
3333	219953	439775
3334	220000	439671
3335	220042	439556
3336	220133	439541
3337	220222	439520
3338	220279	439438
3339	220394	439468
3340	220509	439500
3341	220600	439484
3342	220637	439361
3343	220678	439246
3344	220749	439189
3345	220806	439105
3346	220900	439095
3347	221003	439101
3348	221070	439037
3349	221159	439017
3350	221240	438982
3351	221283	438870
3352	221335	438776
3353	221391	438691
3354	221478	438666
3355	221509	438530
3356	221541	438396
3357	221651	438418
3358	221752	438421
3359	221815	438349
3360	221976	438471
3361	222027	438375
3362	222102	438327
3363	222205	438333
3364	222277	438279
3365	222333	438193
3366	222365	438060
3367	222417	437967
3368	222447	437830
3369	222508	437754
3370	222567	437673
3371	222663	437666
3372	222735	437613
3373	222803	437550
3374	222840	437427
3375	222933	437413
3376	222962	437276
3377	223004	437162
3378	223113	437181
3379	223217	437188
3380	223302	437160
3381	223394	437144
3382	223443	437044
3383	223502	436965
3384	223516	436797
3385	223591	436749
3386	223707	436781
3387	223816	436799
3388	223902	436772
3389	223938	436646
3390	224060	436690
3391	224133	436636
3392	224194	436560
3393	224245	436466
3394	224326	436428
3395	224443	436462
3396	224493	436364
3397	224558	436296
3398	224622	436226
3399	224650	436085
3400	224694	435977
3401	224768	435925
3402	224823	435840
3403	224891	435776
3404	224935	435668
3405	225006	435611
3406	225089	435578
3407	225122	435447
3408	225176	435359
3409	225239	435287
3410	225347	435302
3411	225415	435240
3412	225472	435156
3413	225538	435090
3414	225617	435049
3415	225706	435026
3416	225791	434997
3417	225869	434954
3418	225945	434906
3419	226035	434886
3420	226110	434837
3421	226211	434839
3422	226290	434798
3423	226367	434752
3424	226431	434681
3425	226510	434640
3426	226554	434532
3427	226628	434480
3428	226669	434366
3429	226731	434292
3430	226777	434189
3431	226819	434075
3432	226857	433956
3433	226904	433853
3434	226962	433773
3435	226993	433639
3436	227080	433612
3437	227130	433517
3438	227178	433416
3439	227240	433342
3440	227328	433318
3441	227370	433205
3442	227427	433122
3443	227514	433096
3444	227617	433100
3445	227656	432982
3446	227749	432967
3447	227800	432874
3448	227839	432755
3449	227899	432679
3450	227931	432548
3451	227967	432425
3452	227992	432281
3453	228058	432214
3454	228129	432158
3455	228196	432095
3456	228258	432020
3457	228324	431954
3458	228423	431951
3459	228462	431833
3460	228524	431760
3461	228654	431814
3462	228765	431833
3463	228835	431774
3464	228938	431778
3465	229024	431750
3466	229104	431711
3467	229136	431579
3468	229180	431471
3469	229224	431364
3470	229313	431341
3471	229389	431294
3472	229438	431196
3473	229533	431184
3474	229609	431137
3475	229714	431143
3476	229788	431092
3477	229849	431017
3478	229903	430928
3479	229940	430808
3480	229998	430726
3481	230072	430675
3482	230133	430599
3483	230222	430576
3484	230312	430555
3485	230431	430589
3486	230494	430516
3487	230526	430386
3488	230640	430409
3489	230739	430405
3490	230785	430301
3491	230850	430234
3492	230909	430154
3493	230943	430027
3494	230986	429919
3495	231019	429791
3496	231077	429710
3497	231185	429722
3498	231267	429685
3499	231361	429672
3500	231409	429570
3501	231462	429480
3502	231550	429455
3503	231655	429461
3504	231728	429408
3505	231774	429305
3506	231805	429174
3507	231844	429057
3508	231904	428980
3509	231963	428900
3510	231997	428775
3511	232038	428663
3512	232075	428543
3513	232137	428469
3514	232215	428426
3515	232320	428431
3516	232419	428425
3517	232450	428295
3518	232498	428196
3519	232544	428094
3520	232654	428107
3521	232748	428093
3522	232810	428020
3523	232948	428085
3524	232980	427956
3525	233026	427853
3526	233116	427832
3527	233180	427761
3528	233257	427716
3529	233336	427673
3530	233386	427577
3531	233463	427531
3532	233540	427485
3533	233616	427438
3534	233655	427321
3535	233721	427255
3536	233752	427125
3537	233836	427091
3538	233916	427052
3539	234027	427066
3540	234141	427088
3541	234201	427011
3542	234233	426882
3543	234336	426883
3544	234441	426887
3545	234469	426753
3546	234528	426673
3547	234565	426554
3548	234633	426491
3549	234669	426372
3550	234744	426321
3551	234849	426326
3552	234909	426249
3553	234980	426191
3554	235019	426076
3555	235054	425953
3556	235103	425857
3557	235193	425834
3558	235233	425720
3559	235278	425616
3560	235307	425482
3561	235387	425442
3562	235418	425311
3563	235508	425289
3564	235558	425194
3565	235590	425067
3566	235669	425023
3567	235715	424922
3568	235787	424866
3569	235854	424803
3570	235975	424834
3571	236054	424791
3572	236138	424757
3573	236217	424716
3574	236352	424774
3575	236406	424684
3576	236467	424610
3577	236593	424651
3578	236692	424643
3579	236788	424632
3580	236849	424556
3581	236904	424469
3582	236951	424370
3583	237030	424326
3584	237080	424231
3585	237150	424173
3586	237195	424068
3587	237298	424069
3588	237393	424054
3589	237495	424052
3590	237603	424061
3591	237659	423975
3592	237720	423900
3593	237751	423772
3594	237766	423615
3595	237842	423565
3596	237911	423504
3597	238022	423518
3598	238100	423472
3599	238242	423542
3600	238275	423416
3601	238369	423400
3602	238507	423462
3603	238536	423329
3604	238578	423221
3605	238607	423089
3606	238673	423021
3607	238734	422945
3608	238850	422968
3609	238922	422913
3610	239041	422939
3611	239156	422959
3612	239230	422908
3613	239275	422804
3614	239331	422720
3615	239409	422673
3616	239455	422573
3617	239514	422494
3618	239560	422392
3619	239637	422344
3620	239775	422405
3621	239870	422389
3622	239927	422307
3623	239990	422235
3624	240027	422117
3625	240059	421990
3626	240188	422035
3627	240234	421933
3628	240313	421889
3629	240365	421798
3630	240399	421675
3631	240517	421699
3632	240568	421607
3633	240628	421530
3634	240668	421417
3635	240705	421300
3636	240849	421371
3637	240939	421346
3638	240989	421251
3639	241059	421191
3640	241107	421093
3641	241143	420975
3642	241213	420914
3643	241273	420838
3644	241375	420833
3645	241501	420871
3646	241533	420746
3647	241657	420780
3648	241763	420783
3649	241866	420782
3650	241919	420691
3651	241966	420591
3652	242052	420560
3653	242098	420458
3654	242162	420388
3655	242209	420289
3656	242255	420187
3657	242347	420165
3658	242492	420235
3659	242594	420231
3660	242625	420104
3661	242707	420065
3662	242750	419959
3663	242817	419894
3664	242913	419879
3665	243028	419897
3666	243075	419796
3667	243126	419704
3668	243209	419666
3669	243254	419565
3670	243303	419467
3671	243366	419396
3672	243443	419348
3673	243506	419276
3674	243550	419171
3675	243610	419095
3676	243639	418964
3677	243745	418965
3678	243804	418888
3679	243849	418785
3680	243994	418854
3681	244055	418779
3682	244098	418672
3683	244150	418580
3684	244224	418527
3685	244323	418518
3686	244354	418391
3687	244373	418244
3688	244435	418170
3689	244529	418151
3690	244560	418025
3691	244623	417953
3692	244686	417882
3693	244748	417807
3694	244839	417783
3695	244886	417686
3696	244957	417627
3697	245042	417592
3698	245089	417493
3699	245191	417487
3700	245236	417385
3701	245339	417381
3702	245430	417357
3703	245477	417258
3704	245531	417172
3705	245623	417149
3706	245719	417133
3707	245782	417061
3708	245836	416973
3709	245913	416925
3710	245991	416880
3711	246030	416767
3712	246106	416717
3713	246186	416673
3714	246235	416578
3715	246284	416483
3716	246355	416424
3717	246401	416324
3718	246433	416200
3719	246510	416152
3720	246547	416036
3721	246568	415894
3722	246590	415752
3723	246648	415672
3724	246708	415595
3725	246776	415532
3726	246828	415442
3727	246947	415465
3728	247052	415464
3729	247127	415413
3730	247166	415300
3731	247247	415259
3732	247301	415172
3733	247366	415104
3734	247452	415070
3735	247531	415025
3736	247600	414964
3737	247687	414932
3738	247784	414918
3739	247846	414845
3740	247928	414804
3741	247985	414722
3742	248031	414623
3743	248125	414603
3744	248173	414505
3745	248258	414471
3746	248294	414353
3747	248337	414249
3748	248389	414159
3749	248449	414083
3750	248495	413981
3751	248610	413996
3752	248660	413904
3753	248692	413780
3754	248723	413656
3755	248804	413614
3756	248880	413563
3757	248928	413468
3758	248973	413366
3759	249004	413241
3760	249024	413097
3761	249152	413134
3762	249182	413008
3763	249218	412892
3764	249263	412790
3765	249323	412714
3766	249396	412660
3767	249414	412514
3768	249523	412517
3769	249554	412393
3770	249681	412428
3771	249726	412326
3772	249817	412301
3773	249862	412199
3774	249927	412132
3775	250001	412078
3776	250048	411980
3777	250132	411943
3778	250161	411817
3779	250241	411773
3780	250287	411673
3781	250361	411620
3782	250421	411543
3783	250539	411562
3784	250570	411438
3785	250624	411353
3786	250717	411330
3787	250789	411273
3788	250857	411209
3789	250967	411215
3790	251086	411236
3791	251119	411115
3792	251200	411073
3793	251279	411027
3794	251336	410946
3795	251403	410881
3796	251480	410833
3797	251543	410762
3798	251622	410716
3799	251698	410666
3800	251792	410644
3801	251870	410598
3802	251912	410492
3803	251947	410375
3804	252073	410406
3805	252118	410305
3806	252176	410225
3807	252223	410127
3808	252306	410088
3809	252353	409992
3810	252430	409943
3811	252528	409928
3812	252583	409843
3813	252627	409740
3814	252728	409731
3815	252817	409702
3816	252852	409585
3817	252897	409484
3818	252942	409383
3819	252981	409273
3820	253026	409173
3821	253063	409060
3822	253122	408981
3823	253157	408865
3824	253256	408852
3825	253311	408766
3826	253401	408740
3827	253475	408686
3828	253512	408573
3829	253559	408475
3830	253604	408376
3831	253761	408455
3832	253807	408357
3833	253889	408315
3834	253935	408216
3835	254019	408178
3836	254103	408141
3837	254158	408057
3838	254219	407983
3839	254282	407911
3840	254375	407889
3841	254437	407815
3842	254521	407778
3843	254638	407792
3844	254683	407692
3845	254807	407718
3846	254864	407636
3847	254952	407605
3848	255021	407543
3849	255103	407502
3850	255148	407402
3851	255222	407348
3852	255282	407272
3853	255328	407174
3854	255433	407168
3855	255508	407117
3856	255600	407092
3857	255663	407021
3858	255721	406941
3859	255827	406937
3860	255911	406900
3861	255976	406831
3862	256065	406801
3863	256122	406719
3864	256154	406599
3865	256230	406548
3866	256314	406510
3867	256450	406554
3868	256549	406539
3869	256672	406564
3870	256772	406551
3871	256867	406529
3872	256939	406473
3873	257025	406436
3874	257073	406341
3875	257168	406321
3876	257273	406315
3877	257394	406335
3878	257467	406279
3879	257544	406229
3880	257628	406190
3881	257684	406108
3882	257741	406027
3883	257820	405980
3884	257912	405954
3885	257991	405907
3886	258070	405861
3887	258113	405758
3888	258149	405644
3889	258211	405570
3890	258286	405518
3891	258359	405462
3892	258390	405340
3893	258441	405249
3894	258488	405153
3895	258593	405147
3896	258625	405027
3897	258676	404936
3898	258726	404845
3899	258783	404764
3900	258877	404740
3901	258949	404682
3902	258986	404570
3903	259049	404499
3904	259081	404379
3905	259126	404280
3906	259186	404203
3907	259248	404130
3908	259324	404079
3909	259386	404005
3910	259443	403925
3911	259545	403914
3912	259620	403861
3913	259653	403742
3914	259686	403624
3915	259780	403602
3916	259812	403481
3917	259885	403425
3918	259955	403365
3919	260019	403295
3920	260083	403226
3921	260145	403152
3922	260202	403071
3923	260240	402962
3924	260313	402905
3925	260390	402855
3926	260434	402755
3927	260564	402786
3928	260612	402692
3929	260689	402641
3930	260783	402619
3931	260814	402498
3932	260886	402440
3933	260936	402349
3934	261056	402365
3935	261156	402351
3936	261190	402234
3937	261289	402218
3938	261370	402175
3939	261402	402055
3940	261492	402025
3941	261583	401996
3942	261662	401949
3943	261693	401830
3944	261739	401732
3945	261781	401628
3946	261832	401538
3947	261953	401555
3948	262047	401531
3949	262105	401452
3950	262202	401434
3951	262259	401352
3952	262289	401231
3953	262391	401219
3954	262513	401237
3955	262548	401123
3956	262658	401123
3957	262744	401087
3958	262807	401015
3959	262935	401042
3960	263051	401052
3961	263114	400980
3962	263175	400906
3963	263297	400924
3964	263339	400821
3965	263442	400810
3966	263517	400756
3967	263578	400681
3968	263637	400604
3969	263712	400550
3970	263742	400429
3971	263862	400443
3972	263902	400336
3973	263953	400247
3974	264029	400196
3975	264087	400115
3976	264170	400075
3977	264237	400009
3978	264281	399908
3979	264351	399848
3980	264395	399748
3981	264505	399747
3982	264543	399637
3983	264586	399535
3984	264648	399462
3985	264694	399365
3986	264741	399270
3987	264789	399175
3988	264857	399112
3989	264935	399063
3990	264983	398968
3991	265085	398956
3992	265163	398908
3993	265225	398834
3994	265277	398746
3995	265323	398649
3996	265387	398579
3997	265451	398509
3998	265607	398576
3999	265645	398468
4000	265685	398361
4001	265760	398308
4002	265826	398242
4003	265908	398198
4004	265944	398086
4005	266002	398007
4006	266040	397898
4007	266082	397796
4008	266158	397744
4009	266212	397659
4010	266307	397635
4011	266349	397532
4012	266441	397505
4013	266521	397458
4014	266606	397419
4015	266620	397275
4016	266740	397288
4017	266815	397234
4018	266851	397123
4019	266890	397015
4020	266950	396940
4021	267106	397006
4022	267181	396953
4023	267295	396957
4024	267390	396933
4025	267462	396874
4026	267532	396814
4027	267629	396792
4028	267689	396716
4029	267724	396604
4030	267799	396550
4031	267861	396477
4032	267924	396405
4033	267987	396335
4034	268058	396275
4035	268138	396229
4036	268243	396219
4037	268277	396104
4038	268333	396023
4039	268389	395940
4040	268442	395854
4041	268546	395843
4042	268593	395748
4043	268655	395674
4044	268791	395711
4045	268837	395614
4046	268884	395519
4047	269004	395531
4048	269058	395447
4049	269118	395372
4050	269176	395293
4051	269262	395255
4052	269365	395241
4053	269439	395186
4054	269524	395146
4055	269617	395119
4056	269679	395046
4057	269740	394972
4058	269849	394968
4059	269911	394895
4060	269953	394793
4061	270047	394767
4062	270123	394713
4063	270195	394655
4064	270229	394542
4065	270321	394512
4066	270361	394407
4067	270412	394318
4068	270469	394238
4069	270505	394127
4070	270578	394070
4071	270618	393965
4072	270662	393866
4073	270703	393762
4074	270736	393647
4075	270807	393587
4076	270859	393500
4077	270906	393406
4078	270962	393323
4079	271006	393225
4080	271129	393241
4081	271200	393180
4082	271292	393152
4083	271324	393034
4084	271400	392982
4085	271472	392923
4086	271566	392897
4087	271656	392865
4088	271725	392803
4089	271806	392756
4090	271849	392656
4091	271879	392537
4092	272016	392572
4093	272115	392553
4094	272180	392484
4095	272226	392388
4096	272267	392285
4097	272330	392214
4098	272401	392154
4099	272469	392090
4100	272532	392018
4101	272609	391968
4102	272716	391959
4103	272754	391852
4104	272824	391790
4105	272977	391847
4106	273036	391771
4107	273083	391676
4108	273137	391591
4109	273185	391499
4110	273278	391470
4111	273356	391421
4112	273472	391424
4113	273557	391385
4114	273641	391344
4115	273762	391355
4116	273837	391301
4117	273965	391321
4118	274012	391228
4119	274089	391176
4120	274137	391082
4121	274266	391106
4122	274353	391068
4123	274420	391002
4124	274464	390904
