fill,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,Global_Sales
246,Oddworld: Abe's Exoddus,PS,88,8.5,1998,Platform,GT Interactive  ,Oddworld Inhabitans  ,8.6,990000.0
247,Plants vs. Zombies,PC,87,8.8,2009,Strategy,PopCap Games  ,PopCap Games  ,9.0,50000.0
248,GRID,PS3,87,8.0,2008,Racing,Codemasters  ,Codemasters  ,8.6,1100000.0
249,Football Manager 2010,PC,87,8.8,2009,Sports,Sega  ,Sports Interactive  ,8.7,70000.0
250,Final Fantasy XIV: Stormblood,PC,87,8.5,2017,MMO,Square Enix  ,Square Enix  ,,60000.0
251,XCOM 2,PS4,87,7.3,2016,Strategy,2K Games  ,Firaxis Games  ,,310000.0
252,BlazBlue: Calamity Trigger,PS3,87,8.5,2009,Fighting,Aksys Games  ,Arc System Works  ,8.5,570000.0
253,Dead Cells,PS4,87,7.7,2018,Action,Merge Games  ,Motion Twin  ,,50000.0
254,Midnight Club 3: DUB Edition Remix,XB,87,5.7,2006,Racing,Rockstar Games  ,Rockstar San Diego  ,,200000.0
255,Dark Souls III,XOne,87,8.8,2016,Role-Playing,Namco Bandai Games  ,From Software  ,,790000.0
256,Burnout Paradise: The Ultimate Box,PC,87,7.6,2009,Racing,Electronic Arts  ,Criterion Games  ,,90000.0
257,Jeanne d'Arc,PSP,87,8.3,2007,Role-Playing,Sony Computer Entertainment  ,Level 5  ,8.4,330000.0
258,Battlefield: Bad Company 2,PC,87,8.2,2010,Shooter,Electronic Arts  ,EA Digital Illusions CE  ,8.8,720000.0
259,DiRT 3,PS3,87,7.2,2011,Racing,Codemasters  ,Codemasters  ,9.0,1060000.0
260,Sins of a Solar Empire,PC,87,8.2,2008,Strategy,Stardock  ,Ironclad Games  ,8.9,30000.0
261,Dragon Ball FighterZ,NS,87,7.8,2018,Fighting,Bandai Namco Entertainment  ,Arc System Works  ,9.0,440000.0
262,Tactics Ogre: Let Us Cling Together,PSP,87,8.7,2011,Role-Playing,Square Enix  ,Square Enix  ,9.0,540000.0
263,Diablo II: Lord of Destruction,PC,87,9.1,2001,Role-Playing,Blizzard Entertainment  ,Blizzard North  ,,1060000.0
264,DiRT 3,X360,87,7.1,2011,Racing,Codemasters  ,Codemasters  ,9.1,710000.0
265,Syphon Filter: Dark Mirror,PSP,87,8.7,2006,Shooter,Sony Computer Entertainment  ,SCEA Bend Studio  ,8.5,300000.0
266,Castlevania: Harmony of Dissonance,GBA,87,7.9,2002,Platform,Konami  ,Konami Computer Entertainment Tokyo  ,8.6,260000.0
267,NCAA Football 06,XB,87,7.7,2005,Sports,EA Sports  ,EA Tiburon  ,,970000.0
268,Max Payne 3,PC,87,7.8,2012,Shooter,Rockstar Games  ,Rockstar Vancouver  ,9.0,430000.0
269,Okami HD,PS4,87,8.2,2017,Action,Capcom  ,Clover Studio  ,,360000.0
270,Elite Beat Agents,DS,87,8.5,2006,Misc,Nintendo  ,iNiS  ,8.4,370000.0
271,DJ Hero,Wii,87,7.3,2009,Misc,Activision  ,FreeStyleGames  ,8.6,780000.0
272,Rayman Legends,PSV,87,8.4,2013,Platform,Ubisoft  ,Ubisoft Montpellier  ,,160000.0
273,World Series Baseball 2K3,PS2,87,8.6,2003,Sports,Sega  ,Blue Shift  ,,250000.0
274,Metal Gear Solid 2: Substance,PS2,87,8.9,2003,Action,Konami  ,Konami Computer Entertainment Japan  ,8.5,520000.0
275,Bully,PS2,87,8.9,2006,Action,Rockstar Games  ,Rockstar Vancouver  ,,940000.0
276,Tearaway,PSV,87,8.9,2013,Platform,Sony Computer Entertainment America  ,Media Molecule  ,,650000.0
277,Zack & Wiki: Quest for Barbaros' Treasure,Wii,87,8.6,2007,Adventure,Capcom  ,Capcom  ,8.7,420000.0
278,Monster Boy and the Cursed Kingdom,PS4,87,8.1,2018,Platform,FDG Entertainment  ,Game Atelier  ,,30000.0
279,MLB 13: The Show,PS3,87,7.9,2013,Sports,Sony Computer Entertainment America  ,SCE San Diego Studio  ,8.5,840000.0
280,NFL 2K2,XB,87,9.0,2002,Sports,Sega  ,Visual Concepts  ,,180000.0
281,BlazBlue: Continuum Shift,PS3,87,8.1,2010,Fighting,Aksys Games  ,Arc System Works  ,8.7,410000.0
282,Dead Space 2,PC,87,8.4,2011,Shooter,Electronic Arts  ,Visceral Games  ,8.9,320000.0
283,DiRT 2,PS3,87,8.2,2009,Racing,Codemasters  ,Codemasters  ,8.8,990000.0
284,Disgaea: Afternoon of Darkness,PSP,87,8.7,2007,Role-Playing,NIS America  ,Nippon Ichi Software  ,8.7,240000.0
285,Beyond Good & Evil,XB,87,8.4,2003,Adventure,Ubisoft  ,Ubisoft Montpellier  ,,100000.0
286,Little King's Story,Wii,87,8.6,2009,Strategy,Xseed Games  ,Cing Inc. / Town Factory  ,8.5,290000.0
287,Pro Evolution Soccer 2017,XOne,87,5.9,2016,Sports,Konami Digital Entertainment  ,PES Productions  ,,100000.0
288,Pro Evolution Soccer 2016,PS4,87,7.2,2015,Sports,Konami Digital Entertainment  ,PES Productions  ,,820000.0
289,Metal Gear Solid 2: Substance,XB,87,8.4,2002,Action,Konami  ,Konami Computer Entertainment Japan  ,8.7,620000.0
290,NBA 2K3,XB,87,7.9,2002,Sports,Sega  ,Visual Concepts  ,,320000.0
291,Rayman Origins,PS3,87,8.5,2011,Platform,Ubisoft  ,Ubisoft  ,8.5,1000000.0
292,MLB 12: The Show,PS3,87,7.9,2012,Sports,Sony Computer Entertainment America  ,SCE San Diego Studio  ,,930000.0
293,Axiom Verge,NS,87,8.4,2017,Action,Thomas Happ Games  ,Thomas Happ Games  ,7.5,170000.0
294,Divinity: Original Sin,PC,87,8.7,2015,Misc,Focus Home Interactive  ,Unknown  ,,20000.0
295,Company of Heroes: Opposing Fronts,PC,87,8.6,2007,Strategy,THQ  ,Relic  ,,40000.0
296,Owlboy,NS,87,7.3,2018,Platform,Soedesco  ,D-Pad Studios  ,9.0,50000.0
297,DiRT 2,X360,87,8.2,2009,Racing,Codemasters  ,Codemasters  ,8.8,800000.0
298,Gears of War,PC,87,7.7,2007,Shooter,Microsoft Game Studios  ,Epic Games  ,8.8,20000.0
299,Rayman Origins,X360,87,8.2,2011,Platform,Ubisoft  ,Ubisoft  ,9.0,780000.0
300,Dark Souls II: Scholar of the First Sin,PS4,87,7.8,2015,Role-Playing,Namco Bandai Games  ,From Software  ,,690000.0
301,XCOM 2,XOne,87,7.6,2016,Strategy,2K Games  ,Firaxis Games  ,,190000.0
302,World of Warcraft: Warlords of Draenor,PC,87,5.0,2014,MMO,Activision Blizzard  ,Blizzard Entertainment  ,,470000.0
303,Okami HD,XOne,87,8.4,2017,Action,Capcom  ,Clover Studio  ,,60000.0
304,Dark Cloud 2,PS2,87,8.6,2003,Role-Playing,Sony Computer Entertainment  ,Level 5  ,8.6,960000.0
305,GRID,X360,87,7.8,2008,Racing,Codemasters  ,Codemasters  ,8.7,870000.0
306,ESPN NBA Basketball,XB,87,7.6,2003,Sports,Sega  ,Visual Concepts  ,,270000.0
307,MotoGP 2,XB,87,7.5,2003,Racing,THQ  ,Climax Group  ,,100000.0
308,Guilty Gear X2,PS2,87,8.7,2003,Fighting,Sammy Corporation  ,Arc System Works  ,,350000.0
309,Half-Life,PS2,87,8.6,2001,Shooter,Sierra Entertainment  ,Gearbox Software  ,8.4,600000.0
310,Shin Megami Tensei: Persona 3,PS2,86,6.3,2007,Role-Playing,Atlus  ,Atlus Co.  ,8.7,450000.0
311,PixelJunk Monsters Deluxe,PSP,86,7.9,2010,Strategy,Sony Computer Entertainment  ,Q-Games  ,8.7,120000.0
312,Unreal Tournament III,PS3,86,7.7,2007,Shooter,Midway Games  ,Epic Games  ,8.6,670000.0
313,DJ Hero 2,PS3,86,7.9,2010,Misc,Activision  ,FreeStyle Games  ,8.4,780000.0
314,The Elder Scrolls IV: Shivering Isles,X360,86,8.5,2007,Role-Playing,Bethesda Softworks  ,Bethesda Softworks  ,8.9,180000.0
315,Rocket League,NS,86,7.8,2018,Sports,505 Games  ,Psyonix Studios  ,9.2,400000.0
316,Supreme Commander,PC,86,8.3,2007,Strategy,THQ  ,Gas Powered Games  ,8.7,40000.0
317,Total War: Shogun 2 - Fall of the Samurai,PC,86,8.5,2012,Strategy,Sega  ,The Creative Assembly  ,,200000.0
318,Kirby: Canvas Curse,DS,86,7.8,2005,Platform,Nintendo  ,HAL Laboratory  ,8.9,720000.0
319,Burnout Legends,PSP,86,8.6,2005,Racing,Electronic Arts  ,Criterion Games  ,8.4,850000.0
320,Final Fantasy XIV: Heavensward,PC,86,8.7,2015,MMO,Square Enix  ,Square Enix  ,,30000.0
321,Football Manager 2013,PC,86,6.9,2012,Sports,Sega  ,Sports Interactive  ,,1060000.0
322,ESPN NHL 2K5,PS2,86,8.1,2004,Sports,Sega  ,Kush Games  ,,880000.0
323,DiRT Rally,XOne,86,7.9,2016,Racing,Codemasters  ,Codemasters  ,,210000.0
324,The Witcher: Enhanced Edition,PC,86,8.5,2008,Role-Playing,Atari  ,CD Projekt Red Studio  ,8.3,330000.0
325,UFC Undisputed 3,PS3,86,7.5,2012,Fighting,THQ  ,Yukie's Osaka  ,,1050000.0
326,Call of Duty 2,PC,86,8.5,2005,Shooter,Activision  ,Infinity Ward  ,7.0,60000.0
327,F1 2017,PS4,86,7.5,2017,Racing,Deep Silver  ,Codemasters  ,,620000.0
328,NASCAR 2005: Chase for the Cup,XB,86,0.0,2004,Racing,EA Sports  ,EA Tiburon  ,,450000.0
329,Boom Blox Bash Party,Wii,86,7.8,2009,Puzzle,Electronic Arts  ,EA Los Angeles  ,8.8,460000.0
330,Stardew Valley,PS4,86,7.9,2017,Simulation,505 Games  ,ConcernedApe  ,8.8,100000.0
331,Rise of the Tomb Raider,PC,86,8.0,2016,Adventure,Square Enix  ,Crystal Dynamics  ,,150000.0
332,NBA 2K14,XOne,86,5.7,2013,Sports,2K Sports  ,Visual Concepts  ,,940000.0
333,Total War: WARHAMMER,PC,86,7.4,2016,Strategy,Sega  ,Creative Assembly  ,,220000.0
334,Might & Magic: Clash of Heroes,DS,86,7.6,2009,Role-Playing,Ubisoft  ,Capybara Games  ,8.6,180000.0
335,Monster Boy and the Cursed Kingdom,NS,86,8.3,2018,Action-Adventure,FDG Entertainment  ,Game Atelier  ,8.0,40000.0
336,BlazBlue: Calamity Trigger,X360,86,8.5,2009,Fighting,Aksys Games  ,Arc System Works  ,8.5,360000.0
337,Resident Evil 5,PC,86,7.2,2009,Action,Capcom  ,Capcom  ,8.9,70000.0
338,Saints Row IV,PC,86,7.4,2013,Action,Deep Silver  ,Volition Inc.  ,,190000.0
339,Final Fantasy X / X-2 HD Remaster,PSV,86,8.4,2014,Role-Playing,Square Enix  ,Square Enix  ,,860000.0
340,Guitar Hero: Metallica,PS3,86,8.2,2009,Misc,Activision  ,Neversoft Entertainment  ,,620000.0
341,Need for Speed: Hot Pursuit,PC,86,6.9,2010,Racing,Electronic Arts  ,Criterion Games  ,8.9,370000.0
342,Need for Speed: Hot Pursuit,PC,50,4.3,2010,Racing,Electronic Arts  ,Criterion Games  ,8.9,370000.0
343,Patapon,PSP,86,8.7,2008,Platform,Sony Computer Entertainment  ,Pyramid/JAPAN Studio  ,8.7,820000.0
344,Dragon Quest Builders 2,PS4,86,7.7,2019,Adventure,Square Enix  ,Square Enix  ,,150000.0
345,Steins;Gate Elite,PS4,86,7.5,2019,Visual Novel,Spike Chunsoft  ,5pb. Inc.  ,,30000.0
346,Titanfall,PC,86,6.3,2014,Shooter,Electronic Arts  ,Respawn Entertainment  ,,590000.0
347,Rayman Origins,PC,86,8.3,2012,Platform,Ubisoft  ,UBIart Montpellier  ,,70000.0
348,Tony Hawk's Underground,GBA,86,7.7,2003,Sports,Activision  ,Vicarious Visions  ,,600000.0
349,Lunar 2: Eternal Blue Complete,PS,86,8.8,2000,Role-Playing,Working Designs  ,Game Arts  ,8.1,350000.0
350,Alundra,PS,86,8.7,1997,Role-Playing,Working Designs  ,Matrix Software  ,8.8,230000.0
351,God of War: Ghost of Sparta,PSP,86,8.7,2010,Action,Sony Computer Entertainment  ,Ready at Dawn  ,8.3,1010000.0
352,Diablo III: Ultimate Evil Edition,XOne,86,7.8,2014,Role-Playing,Blizzard Entertainment  ,Blizzard Entertainment  ,,1040000.0
353,Punch-Out!!,Wii,86,8.6,2009,Fighting,Nintendo  ,Next Level Games  ,8.7,260000.0
354,ESPN College Hoops 2K5,XB,86,7.8,2004,Sports,Sega  ,Visual Concepts  ,,380000.0
355,Suikoden III,PS2,86,8.9,2002,Role-Playing,Konami  ,KCET  ,8.6,980000.0
356,Dishonored 2,PC,86,7.3,2016,Action,Bethesda Softworks  ,Arkane Studios  ,,260000.0
357,LEGO Star Wars II: The Original Trilogy,PC,86,8.1,2006,Action,LucasArts  ,Traveller's Tales  ,8.3,20000.0
358,Guilty Gear X2 #Reload,XB,86,7.3,2004,Fighting,Majesco  ,Arc System Works  ,,150000.0
359,Midnight Club II,XB,86,7.5,2003,Racing,Rockstar Games  ,Rockstar San Diego  ,,500000.0
360,Crysis 2,PC,86,7.0,2011,Shooter,Electronic Arts  ,Crytek  ,8.7,730000.0
361,Beyond Good & Evil,PS2,86,8.9,2003,Adventure,Ubisoft  ,Ubisoft Montpellier  ,8.3,330000.0
362,Call of Duty: Modern Warfare 2,PC,86,4.6,2009,Shooter,Activision  ,Infinity Ward  ,9.0,880000.0
363,SoulCalibur III,PS2,86,8.6,2005,Fighting,Namco  ,Namco  ,8.5,1070000.0
364,NHL 12,PS3,86,7.5,2011,Sports,EA Sports  ,EA Canada  ,8.6,580000.0
365,NCAA Football 11,X360,86,7.2,2010,Sports,EA Sports  ,EA Tiburon  ,8.5,930000.0
366,Final Fantasy XII: The Zodiac Age,PS4,86,8.4,2017,Role-Playing,Square Enix  ,Square Enix  ,,1100000.0
367,Max Payne 2: The Fall of Max Payne,PC,86,8.9,2003,Shooter,Rockstar Games  ,Remedy Entertainment  ,9.1,30000.0
368,Homeworld Remastered Collection,PC,86,8.2,2015,Strategy,Gearbox Software  ,Gearbox Software  ,,10000.0
369,Planet Puzzle League,DS,86,7.8,2007,Puzzle,Nintendo  ,Intelligent Systems  ,8.6,330000.0
370,Wolfenstein II: The New Colossus,PC,86,6.8,2017,Shooter,Bethesda Softworks  ,MachineGames  ,,100000.0
371,Tomb Raider,PC,86,8.4,1996,Action,Eidos Interactive  ,Core Design Ltd.  ,8.7,1030000.0
372,Dragon Ball FighterZ,XOne,86,7.8,2018,Fighting,Namco Bandai Games  ,Arc System Works  ,,520000.0
373,Destiny 2: Forsaken,XOne,86,5.5,2018,Shooter,Activision  ,Bungie  ,,130000.0
374,We Love Katamari,PS2,86,8.8,2005,Puzzle,Namco  ,Namco  ,8.2,520000.0
375,Worldwide Soccer Manager 2008,PC,86,7.3,2007,Sports,Sega  ,Sports Interactive  ,,1120000.0
376,IL-2 Sturmovik: Forgotten Battles,PC,86,8.0,2003,Simulation,Ubisoft  ,1C: Maddox Games  ,,20000.0
377,F1 2016,PC,86,7.7,2017,Racing,Codemasters  ,Codemasters  ,,80000.0
378,Amplitude,PS2,86,8.6,2003,Misc,Sony Computer Entertainment  ,Harmonix Music Systems  ,,180000.0
379,DiRT 3,PC,86,7.0,2011,Racing,Codemasters  ,Codemasters  ,9.0,150000.0
380,Sonic Mania,PS4,86,8.0,2017,Platform,Sega  ,PagodaWest Games  ,,310000.0
381,Fight Night Champion,X360,86,7.4,2011,Fighting,EA Sports  ,EA Canada  ,8.4,780000.0
382,Colin McRae Rally 3,XB,86,7.3,2003,Racing,Codemasters  ,Codemasters  ,,40000.0
383,Burnout 2: Point of Impact,PS2,86,8.3,2002,Racing,Acclaim Entertainment  ,Criterion Games  ,,850000.0
384,Unreal Tournament 2003,PC,86,7.8,2002,Shooter,Atari  ,Digital Extremes  ,9.0,10000.0
385,Katamari Damacy,PS2,86,8.8,2004,Puzzle,Namco  ,Namco  ,8.5,730000.0
386,Tomb Raider: Definitive Edition,XOne,86,7.8,2014,Action-Adventure,Square Enix  ,Crystal Dynamics  ,,660000.0
387,"Warhammer 40,000: Dawn of War",PC,86,8.7,2004,Strategy,THQ  ,Relic  ,8.8,50000.0
388,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,86,7.7,2007,Shooter,Ubisoft  ,Red Storm Entertainment / Ubisoft Paris  ,8.7,1020000.0
389,Sid Meier's Civilization VI,NS,86,7.6,2018,Strategy,2K Games  ,Firaxis Games  ,9.4,250000.0
390,Skate,X360,86,8.4,2007,Sports,Electronic Arts  ,EA Black Box  ,,710000.0
391,Warhammer Online: Age of Reckoning,PC,86,7.9,2008,Role-Playing,Electronic Arts  ,Mythic  ,,20000.0
392,NHL 12,X360,86,7.1,2011,Sports,EA Sports  ,EA Canada  ,8.8,700000.0
393,Advance Wars: Days of Ruin,DS,86,8.7,2008,Strategy,Nintendo  ,Intelligent Systems  ,8.4,610000.0
394,DJ Hero,PS3,86,7.5,2009,Misc,Activision  ,FreeStyleGames  ,8.5,900000.0
395,Moto Racer Advance,GBA,86,0.0,2002,Racing,Ubisoft  ,Adeline Software  ,,10000.0
396,IL-2 Sturmovik: 1946,PC,86,8.7,2007,Simulation,Ubisoft  ,1C: Maddox Games  ,,40000.0
397,Final Fantasy XIV: Heavensward,PS4,86,8.3,2015,MMO,Square Enix  ,Square Enix  ,,170000.0
398,Dance Central 3,X360,86,7.9,2012,Music,Microsoft  ,Harmonix Music Systems  ,,830000.0
399,Titanfall 2,PC,86,8.4,2016,Shooter,Electronic Arts  ,Respawn Entertainment  ,,200000.0
400,DJ Hero 2,X360,86,8.4,2010,Misc,Activision  ,FreeStyle Games  ,8.5,830000.0
401,Psychonauts,PS2,86,8.6,2005,Platform,Majesco  ,Double Fine Productions  ,8.6,90000.0
402,Guitar Hero 5,PS3,86,5.8,2009,Misc,Activision  ,Neversoft Entertainment  ,8.8,1100000.0
403,F-Zero: Maximum Velocity,GBA,86,7.8,2001,Racing,Nintendo  ,"Nd Cube Co., Ltd.  ",8.7,1040000.0
404,Heroes of the Storm,PC,86,6.3,2014,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,,10000.0
405,DiRT 4,XOne,86,6.7,2017,Racing,Deep Silver  ,Codemasters  ,,230000.0
406,Assassin's Creed II,PC,86,7.4,2010,Action,Ubisoft  ,Ubisoft Montreal  ,8.5,540000.0
407,NHL 08,PS3,86,7.0,2007,Sports,Electronic Arts  ,EA Canada  ,,250000.0
408,Football Manager 2019,PC,86,7.1,2018,Simulation,Sega  ,Sports Interactive  ,,110000.0
409,Persona 4 Arena,PS3,86,5.7,2012,Fighting,Atlus  ,Arc System Works  ,,770000.0
410,Assassin's Creed Odyssey,PC,86,6.2,2018,Action-Adventure,Ubisoft  ,Ubisoft Quebec  ,,60000.0
411,DiRT Rally,PC,86,8.5,2015,Racing,Codemasters  ,Codemasters  ,,40000.0
412,Sonic Mania,NS,86,8.4,2017,Platform,Sega  ,PagodaWest Games  ,8.8,470000.0
413,Rocket League,PC,86,7.7,2015,Sports,Psyonix Studios  ,Psyonix Studios  ,9.2,120000.0
414,The Legend of Heroes: Trails of Cold Steel,PS3,86,8.7,2015,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,,210000.0
415,ESPN College Hoops 2K5,PS2,86,8.1,2004,Sports,Sega  ,Visual Concepts  ,,840000.0
416,Radiant Historia,DS,85,8.7,2011,Role-Playing,Atlus  ,Atlus Co.  ,8.5,300000.0
417,Castlevania: Portrait of Ruin,DS,85,8.3,2006,Platform,Konami  ,Konami  ,8.5,400000.0
418,Aggressive Inline,PS2,85,8.6,2002,Sports,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",8.7,350000.0
419,Cities: Skylines,PC,85,8.8,2015,Simulation,Paradox Interactive   ,Colossal Order  ,,170000.0
420,DiRT Rally,PS4,85,7.9,2016,Racing,Codemasters  ,Codemasters  ,,510000.0
421,Metroid: Samus Returns,3DS,85,8.7,2017,Action-Adventure,Nintendo  ,Mercury Steam  ,9.1,560000.0
422,NHL 08,X360,85,8.2,2007,Action,Electronic Arts  ,Unknown  ,,250000.0
423,Prince of Persia: The Two Thrones,PS2,85,8.6,2005,Adventure,Ubisoft  ,Ubisoft Montreal  ,,680000.0
424,Plants vs. Zombies,PS3,85,8.1,2011,Strategy,PopCap Games  ,PopCap  ,,210000.0
425,NBA Live 2004,XB,85,8.2,2003,Sports,EA Sports  ,EA Canada  ,,510000.0
426,NHL 2004,XB,85,6.5,2003,Sports,EA Sports  ,EA Black Box  ,,180000.0
427,The Sly Collection,PS3,85,8.8,2010,Platform,Sony Computer Entertainment  ,Sanzaru Games  ,8.7,690000.0
428,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,85,8.6,2010,Fighting,Capcom  ,Eighting  ,8.3,540000.0
429,Dragon Age: Inquisition,PC,85,6.0,2014,Role-Playing,Electronic Arts  ,BioWare Edmonton  ,,780000.0
430,MLB 08: The Show,PS3,85,8.7,2008,Sports,Sony Computer Entertainment  ,SCE San Diego Studio  ,,700000.0
431,Unreal Championship 2: The Liandri Conflict,XB,85,8.2,2005,Shooter,Midway Games  ,Epic Games  ,,280000.0
432,SWAT 4,PC,85,8.6,2005,Shooter,Sierra Entertainment  ,Irrational Games  ,,20000.0
433,Aggressive Inline,XB,85,7.0,2002,Sports,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",9.0,60000.0
434,Rollcage Stage II,PS,85,8.4,2000,Racing,Midway Games  ,Attention To Detail  ,,90000.0
435,F-Zero X,N64,85,8.7,1998,Racing,Nintendo  ,Nintendo EAD  ,8.5,1100000.0
436,Far Cry Instincts,XB,85,6.0,2005,Shooter,Ubisoft  ,Ubisoft Montreal  ,,570000.0
437,"Warhammer 40,000: Dawn of War II",PC,85,8.1,2009,Strategy,THQ  ,Relic  ,8.7,470000.0
438,Red Faction: Guerrilla,PS3,85,8.0,2009,Shooter,THQ  ,Volition Inc.  ,8.6,740000.0
439,Command & Conquer 3: Tiberium Wars,PC,85,8.0,2007,Strategy,Electronic Arts  ,EA Los Angeles  ,,70000.0
440,Assassin's Creed III,WiiU,85,7.2,2012,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,7.7,360000.0
441,Astro Boy: Omega Factor,GBA,85,8.7,2004,Action,Sega  ,Hitmaker  ,8.8,90000.0
442,BlazBlue: Continuum Shift,X360,85,8.7,2010,Fighting,Aksys Games  ,Arc System Works  ,8.6,320000.0
443,Life is Strange,PS4,85,8.6,2016,Adventure,Square Enix  ,DONTNOD Entertainment  ,,370000.0
444,World Series Baseball,XB,85,7.3,2002,Sports,Sega  ,Blueshift  ,,230000.0
445,Rumble Racing,PS2,85,8.2,2001,Racing,Electronic Arts  ,Electronic Arts  ,,210000.0
446,Metal Slug X,PS,85,8.7,2001,Shooter,Agetec  ,ProSoft  ,,90000.0
447,MotoGP 3: Ultimate Racing Technology,XB,85,7.4,2005,Racing,THQ  ,Climax Group  ,,10000.0
448,Dead or Alive 4,X360,85,8.1,2005,Fighting,Tecmo  ,Team Ninja  ,8.6,470000.0
449,LocoRoco 2,PSP,85,8.5,2009,Platform,Sony Computer Entertainment  ,SCE Japan Studio  ,8.5,360000.0
450,The Lord of the Rings Online: Mines of Moria,PC,85,8.0,2008,Role-Playing,Turbine Inc.  ,Turbine Inc.  ,,20000.0
451,Shadow Hearts: Covenant,PS2,85,8.9,2004,Role-Playing,Midway Games  ,Nautilus  ,8.1,240000.0
452,Syphon Filter: Logan's Shadow,PSP,85,8.6,2007,Shooter,Sony Computer Entertainment  ,SCEA Bend Studio  ,8.4,460000.0
453,NBA Live 2005,XB,85,7.6,2004,Sports,EA Sports  ,EA Canada  ,,900000.0
454,NHL 2004,PS2,85,7.6,2003,Sports,EA Sports  ,EA Black Box  ,,970000.0
455,NFL 2K2,PS2,85,7.5,2001,Sports,Sega  ,Visual Concepts  ,,890000.0
456,South Park: The Stick of Truth,PC,85,8.6,2014,Role-Playing,Ubisoft  ,Obsidian Entertainment  ,,190000.0
457,Fire Emblem: The Sacred Stones,GBA,85,8.9,2005,Strategy,Nintendo  ,Intelligent Systems  ,8.4,890000.0
458,Dragon Age: Inquisition,XOne,85,7.0,2014,Role-Playing,Electronic Arts  ,BioWare Edmonton  ,,990000.0
459,Dark Souls: Prepare to Die Edition,PC,85,7.8,2012,Role-Playing,Namco Bandai Games  ,From Software  ,,70000.0
460,NBA 2K13,WiiU,85,7.1,2012,Sports,2K Sports  ,Visual Concepts  ,7.6,140000.0
461,Pro Evolution Soccer 2017,PS4,85,7.3,2016,Sports,Konami Digital Entertainment  ,PES Productions  ,,750000.0
462,Viewtiful Joe 2,PS2,85,7.6,2004,Action,Capcom  ,Clover Studio  ,,210000.0
463,Tony Hawk's Pro Skater 4,GBA,85,7.0,2002,Sports,Activision  ,Vicarious Visions  ,,570000.0
464,Monopoly Tycoon,PC,85,7.7,2001,Simulation,Atari  ,Deep Red Games  ,,10000.0
465,FIFA 2001 Major League Soccer,PS,85,7.0,2000,Sports,EA Sports  ,EA Canada  ,,320000.0
466,Indigo Prophecy,PC,85,8.3,2005,Adventure,Atari  ,Quantic Dream  ,,20000.0
467,Marvel vs. Capcom 3: Fate of Two Worlds,X360,85,7.1,2011,Fighting,Capcom  ,Capcom  ,8.4,1070000.0
468,Machinarium,PC,85,8.7,2009,Adventure,Amanita Design  ,Amanita Design  ,8.0,110000.0
469,F1 2016,XOne,85,7.9,2016,Racing,Codemasters  ,Codemasters  ,,220000.0
470,Freelancer,PC,85,8.9,2003,Simulation,Microsoft Game Studios  ,Digital Anvil  ,,50000.0
471,Final Fantasy IV Advance,GBA,85,8.4,2005,Role-Playing,Square Enix  ,Square Enix  ,8.6,610000.0
472,Far Cry 2,PC,85,6.0,2008,Shooter,Ubisoft  ,Ubisoft Montreal  ,8.4,480000.0
473,Prince of Persia: The Two Thrones,XB,85,8.1,2005,Adventure,Ubisoft  ,Ubisoft Montreal  ,,580000.0
474,NCAA Football 11,PS3,85,7.5,2010,Sports,EA Sports  ,EA Tiburon  ,8.5,850000.0
475,Persona 4 Arena Ultimax,X360,85,4.3,2014,Fighting,Atlus  ,Arc System Works  ,,90000.0
476,Darksiders II,WiiU,85,7.7,2012,Action-Adventure,THQ  ,Vigil Games  ,8.2,160000.0
477,Guitar Hero: Metallica,Wii,85,8.1,2009,Misc,Activision  ,BudCat Creations  ,8.9,930000.0
478,NASCAR Thunder 2004,XB,85,7.6,2003,Racing,EA Sports  ,EA Tiburon  ,,230000.0
479,NHL 2001,PS2,85,8.2,2000,Sports,EA Sports  ,EA Canada  ,,960000.0
480,Pro Evolution Soccer 2016,XOne,85,6.0,2015,Sports,Konami Digital Entertainment  ,PES Productions  ,,120000.0
481,Dragon Quest Builders 2,NS,85,8.3,2019,Adventure,Square Enix  ,Square Enix  ,,140000.0
482,Castlevania: Lords of Shadow,PS3,85,8.1,2010,Action,Konami  ,Mercury Steam  ,8.1,1110000.0
483,Virtua Fighter 5,PS3,85,7.3,2007,Fighting,Sega  ,Sega-AM2  ,8.7,1080000.0
484,UFC Undisputed 3,X360,85,7.6,2012,Fighting,THQ  ,Yukie's Osaka  ,,1000000.0
485,South Park: The Stick of Truth,PS3,85,8.4,2014,Role-Playing,Ubisoft  ,Obsidian Entertainment  ,,970000.0
486,Football Manager 2014,PC,85,5.7,2013,Sports,Sega  ,Sports Interactive  ,8.4,660000.0
487,Fight Night 2004,XB,85,8.3,2004,Fighting,EA Sports  ,EA Canada  ,,680000.0
488,The Warriors,XB,85,8.2,2005,Action,Rockstar Games  ,Rockstar Toronto  ,,280000.0
