,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
2972,Men of War,PC,80.0,8.0,2009,Strategy,Aspyr  ,Best Way  ,9.0,0.1,0.1414213562373095,0.0,0.0,0.17320508075688773
2974,SSX On Tour,PS2,80.0,7.8,2005,Sports,EA Sports BIG   ,EA Canada  ,,0.5,0.4472135954999579,0.0,0.2645751311064591,0.7211102550927979
2977,Dragon's Dogma: Dark Arisen,XOne,80.0,7.7,2017,Role-Playing,Capcom  ,Capcom  ,,0.2,0.0,0.0,0.0,0.2
2978,Danganronpa V3: Killing Harmony,PSV,80.0,7.3,2017,Adventure,NIS America  ,Spike Chunsoft  ,,0.1414213562373095,0.1,0.36055512754639896,0.1,0.4242640687119285
2982,War of the Monsters,PS2,80.0,8.8,2003,Fighting,Sony Computer Entertainment  ,Incognito Entertainment  ,,0.5099019513592785,0.4472135954999579,0.0,0.2645751311064591,0.7348469228349535
2983,Incredible Crisis,PS,80.0,8.0,2000,Action,Titus  ,Polygon Magic  ,,0.2,0.17320508075688773,0.0,0.1,0.282842712474619
2985,Tiger Woods PGA Tour 08,X360,80.0,7.8,2007,Sports,Electronic Arts  ,EA Tiburon  ,,0.7,0.1414213562373095,0.0,0.2,0.7348469228349535
2986,Metro: Last Light,X360,80.0,8.3,2013,Shooter,Deep Silver  ,4a-games  ,,0.41231056256176607,0.3872983346207417,0.0,0.17320508075688773,0.5916079783099616
2987,SoulCalibur: Broken Destiny,PSP,80.0,6.6,2009,Fighting,Namco Bandai  ,Project Soul  ,8.0,0.34641016151377546,0.4472135954999579,0.2645751311064591,0.34641016151377546,0.714142842854285
2989,Lufia: Curse of the Sinistrals,DS,80.0,7.7,2010,Role-Playing,Natsume  ,Neverland Company  ,7.8,0.33166247903553997,0.0,0.17320508075688773,0.1,0.4
2990,Links 2004,XB,80.0,8.5,2003,Sports,Microsoft Game Studios  ,Indie Built  ,,0.458257569495584,0.2449489742783178,0.0,0.1,0.5385164807134504
2991,Ultimate Marvel vs. Capcom 3,PSV,80.0,7.8,2012,Fighting,Capcom  ,Capcom  ,,0.41231056256176607,0.3,0.0,0.22360679774997896,0.5567764362830022
2993,The Sims 4: Cats & Dogs,PC,80.0,5.0,2017,Simulation,Electronic Arts  ,Maxis  ,,0.0,0.4472135954999579,0.0,0.1,0.458257569495584
2995,FIFA Soccer 09 All-Play,Wii,80.0,8.3,2008,Sports,Electronic Arts  ,EA Canada  ,,0.5291502622129182,0.7211102550927979,0.0,0.3,0.9433981132056604
2996,Lock's Quest,DS,80.0,8.3,2008,Strategy,THQ  ,5TH Cell  ,,0.282842712474619,0.0,0.0,0.1,0.3
2997,The Last Story,Wii,80.0,8.5,2012,Role-Playing,Xseed Games  ,Mistwalker Corporation / AQ Interactive  ,,0.5567764362830022,0.36055512754639896,0.4242640687119285,0.22360679774997896,0.8246211251235321
2999,F1 2012,PC,80.0,7.3,2012,Racing,Codemasters  ,Codemasters Birmingham  ,8.8,0.1,0.33166247903553997,0.0,0.1,0.37416573867739417
3005,Dragon's Crown Pro,PS4,80.0,7.9,2018,Role-Playing,Atlus  ,Vanillaware  ,,0.31622776601683794,0.0,0.0,0.1414213562373095,0.34641016151377546
3006,Dragon's Crown Pro,PS4,80.0,7.9,2018,Role-Playing,Atlus  ,Vanillaware  ,,0.0,0.17320508075688773,0.17320508075688773,0.0,0.2645751311064591
3008,Kingdoms of Amalur: Reckoning,X360,80.0,7.8,2012,Role-Playing,Electronic Arts  ,38 Studios  ,,0.7416198487095663,0.4898979485566356,0.1,0.2645751311064591,0.9327379053088815
3011,LEGO Batman: The Videogame,PC,80.0,7.9,2008,Adventure,Warner Bros. Interactive  ,Traveller's Tales  ,7.4,0.2,0.17320508075688773,0.0,0.1,0.3
3014,Valkyrie Profile: Lenneth,PSP,80.0,8.7,2006,Role-Playing,Square Enix  ,tri-Ace  ,8.1,0.41231056256176607,0.1,0.4,0.1414213562373095,0.6
3015,MLB Power Pros,PS2,80.0,8.2,2007,Sports,2K Sports  ,PawaPuro Production  ,,0.0,0.0,0.33166247903553997,0.0,0.33166247903553997
3018,The Darkness,PS3,80.0,7.7,2007,Shooter,2K Games  ,Starbreeze  ,,0.4472135954999579,0.5830951894845301,0.0,0.34641016151377546,0.812403840463596
3019,Rocksmith,PS3,80.0,8.2,2011,Misc,Ubisoft  ,Ubisoft  ,8.0,0.7280109889280518,0.6164414002968976,0.3,0.36055512754639896,1.0630145812734648
3023,Assassin's Creed: Revelations,PC,80.0,7.5,2011,Action,Ubisoft  ,Ubisoft Montreal  ,,0.4,0.7,0.0,0.33166247903553997,0.8717797887081347
3027,Hot Shots Tennis: Get a Grip,PSP,80.0,8.2,2010,Sports,Sony Computer Entertainment  ,Clap Hanz  ,8.0,0.282842712474619,0.0,0.36055512754639896,0.1414213562373095,0.47958315233127197
3028,Hitman: Contracts,PS2,80.0,8.1,2004,Shooter,Eidos Interactive  ,IO Interactive  ,,0.6244997998398398,0.5567764362830022,0.0,0.31622776601683794,0.8944271909999159
3029,Rock 'N Roll Racing,GBA,80.0,8.8,2003,Racing,Blizzard Entertainment  ,Mass Media  ,,0.17320508075688773,0.1,0.0,0.0,0.22360679774997896
3030,Pro Race Driver,XB,80.0,7.2,2003,Racing,Codemasters  ,Codemasters  ,,0.17320508075688773,0.1,0.0,0.0,0.2
3032,Baseball Advance,GBA,80.0,7.8,2002,Sports,THQ  ,Smilebit  ,8.3,0.31622776601683794,0.2,0.0,0.0,0.36055512754639896
3034,Oddworld: Munch's Oddysee,XB,80.0,8.7,2001,Platform,Microsoft  ,Oddworld Inhabitants  ,,0.7348469228349535,0.4,0.0,0.17320508075688773,0.8544003745317531
3037,Ys: The Oath in Felghana,PSP,80.0,8.5,2010,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,8.2,0.3,0.0,0.2,0.1,0.3872983346207417
3039,Beaterator,PSP,80.0,7.8,2009,Misc,Rockstar Games  ,Rockstar Leeds  ,7.9,0.2645751311064591,0.1414213562373095,0.0,0.1414213562373095,0.33166247903553997
3041,Lunar: Silver Star Harmony,PSP,80.0,8.1,2010,Role-Playing,Xseed Games  ,Game Arts  ,7.9,0.43588989435406733,0.0,0.17320508075688773,0.1414213562373095,0.4898979485566356
3048,Football Manager 2015,PC,80.0,6.2,2014,Simulation,Sega  ,Sports Interactive  ,,0.0,0.6633249580710799,0.0,0.17320508075688773,0.6855654600401044
3051,MLB,PSP,80.0,7.9,2005,Sports,Sony Computer Entertainment  ,989 Sports  ,8.0,0.47958315233127197,0.0,0.0,0.1414213562373095,0.4898979485566356
3052,Pro Evolution Soccer 2014,X360,80.0,4.2,2013,Sports,Konami Digital Entertainment  ,Konami  ,7.9,0.282842712474619,0.4,0.0,0.1414213562373095,0.5
3054,Dead or Alive 5 Plus,PSV,80.0,8.0,2013,Fighting,Tecmo Koei  ,Team Ninja  ,8.0,0.0,0.2449489742783178,0.17320508075688773,0.1414213562373095,0.31622776601683794
3058,NBA Live 10,X360,80.0,7.7,2009,Sports,EA Sports  ,EA Canada  ,,0.6324555320336759,0.1414213562373095,0.0,0.17320508075688773,0.6708203932499369
3059,Battlefield 2: Modern Combat,XB,80.0,8.2,2005,Shooter,Electronic Arts  ,Digtal Illusions  ,7.5,0.6244997998398398,0.3872983346207417,0.0,0.1414213562373095,0.7483314773547883
3060,Driver: San Francisco,PC,80.0,7.2,2011,Racing,Ubisoft  ,Ubisoft Reflections  ,8.3,0.2449489742783178,0.31622776601683794,0.0,0.17320508075688773,0.43588989435406733
3061,Geometry Wars: Galaxies,Wii,80.0,8.1,2007,Shooter,Sierra Entertainment  ,Kuju Entertainment  ,8.0,0.33166247903553997,0.0,0.0,0.1,0.34641016151377546
3063,Hatsune Miku: Project Mirai DX,3DS,80.0,8.2,2015,Misc,Sega  ,Sega  ,7.5,0.4472135954999579,0.2,0.33166247903553997,0.17320508075688773,0.6164414002968976
3064,Nobunaga's Ambition: Sphere of Influence,PS4,80.0,7.6,2015,Strategy,Tecmo Koei  ,Koei  ,,0.2,0.0,0.0,0.1,0.22360679774997896
3067,Elite: Dangerous,XOne,80.0,7.0,2017,Simulation,Frontier Developments  ,Frontier Developments  ,,0.2645751311064591,0.0,0.0,0.1,0.282842712474619
3070,NCAA March Madness 2005,XB,80.0,6.7,2004,Sports,EA Sports  ,EA Canada  ,,0.458257569495584,0.2449489742783178,0.0,0.1,0.5291502622129182
3072,Amped 2,XB,80.0,7.7,2003,Sports,Microsoft Game Studios  ,Indie Built  ,,0.4472135954999579,0.2,0.0,0.1,0.5
3074,Capcom vs. SNK 2 EO,XB,80.0,8.3,2003,Fighting,Capcom  ,Capcom  ,,0.282842712474619,0.1414213562373095,0.0,0.0,0.31622776601683794
3080,Gravity Rush Remastered,PS4,80.0,8.1,2016,Action-Adventure,Sony Computer Entertainment  ,Bluepoint Games  ,7.9,0.1414213562373095,0.2449489742783178,0.22360679774997896,0.1414213562373095,0.4
3081,Gravity Rush Remastered,PS4,80.0,8.1,2016,Action-Adventure,Sony Computer Entertainment Europe  ,Bluepoint Games  ,,0.0,0.1414213562373095,0.0,0.0,0.1414213562373095
3082,S.T.A.L.K.E.R.: Call of Pripyat,PC,80.0,8.7,2010,Shooter,Viva Media  ,GSC Game World  ,8.0,0.0,0.22360679774997896,0.0,0.1,0.2449489742783178
3084,Total War: Attila,PC,80.0,7.4,2015,Strategy,Sega  ,Creative Assembly  ,,0.33166247903553997,0.37416573867739417,0.0,0.1414213562373095,0.5099019513592785
3085,Battle Chasers: Nightwar,NS,80.0,7.9,2018,Role-Playing,THQ Nordic  ,Airship Syndicate  ,8.5,0.17320508075688773,0.1,0.0,0.0,0.22360679774997896
3088,Tiger Woods PGA Tour 12: The Masters,X360,80.0,6.1,2011,Sports,EA Sports  ,EA Tiburon  ,,0.6324555320336759,0.4,0.0,0.22360679774997896,0.7874007874011811
3090,Naruto: The Broken Bond,X360,80.0,8.0,2008,Action,Ubisoft  ,Ubisoft Montreal  ,7.6,0.4898979485566356,0.5291502622129182,0.0,0.2449489742783178,0.7681145747868608
3092,Sega Genesis Classics,NS,80.0,8.4,2018,Misc,Sega  ,Sega  ,,0.31622776601683794,0.2449489742783178,0.0,0.1414213562373095,0.4242640687119285
3095,Worms: Open Warfare 2,PSP,80.0,8.0,2007,Strategy,THQ  ,Team17 Software / Two Tribes  ,8.1,0.2,0.5196152422706632,0.0,0.37416573867739417,0.6708203932499369
3096,Resident Evil: Revelations,WiiU,80.0,7.8,2013,Shooter,Capcom  ,Capcom  ,7.5,0.3,0.282842712474619,0.17320508075688773,0.1414213562373095,0.469041575982343
3102,Enslaved: Odyssey to the West,PS3,80.0,7.6,2010,Action,Namco Bandai  ,Ninja Theory  ,7.9,0.4898979485566356,0.47958315233127197,0.1,0.282842712474619,0.7483314773547883
3103,FlatOut: Ultimate Carnage,X360,80.0,8.6,2007,Racing,Empire Interactive  ,Bugbear Entertainment  ,,0.2645751311064591,0.17320508075688773,0.0,0.1,0.33166247903553997
3107,Judgment,PS4,80.0,8.5,2019,Action-Adventure,Sega  ,Sega  ,,0.0,0.0,0.469041575982343,0.0,0.469041575982343
3109,Zero Escape: Zero Time Dilemma,PS4,80.0,6.9,2017,Adventure,Rising Star Games  ,Chime  ,,0.1414213562373095,0.0,0.0,0.0,0.17320508075688773
3112,Ziggurat,PS4,80.0,7.0,2016,Shooter,Soedesco  ,Milkstone Studios  ,,0.0,0.1,0.0,0.0,0.1
3113,Microsoft Flight Simulator X,PC,80.0,7.3,2006,Simulation,Microsoft Game Studios  ,ACES Studio/Microsoft Game Studios  ,,0.1414213562373095,0.6403124237432849,0.0,0.2,0.6855654600401044
3115,Railroad Tycoon 3,PC,80.0,7.7,2003,Strategy,Gathering of Developers  ,PopTop Software  ,8.8,0.0,0.17320508075688773,0.0,0.0,0.17320508075688773
3116,Otogi: Myth of Demons,XB,80.0,8.7,2003,Action,Sega  ,From Software  ,,0.282842712474619,0.1414213562373095,0.17320508075688773,0.0,0.36055512754639896
3117,Sega Soccer Slam,XB,80.0,8.3,2002,Sports,Sega  ,Black Box Games  ,,0.2,0.1,0.0,0.0,0.22360679774997896
3118,World of Outlaws: Sprint Cars 2002,PS2,80.0,8.3,2002,Racing,Infogrames  ,Ratbag  ,,0.47958315233127197,0.4242640687119285,0.0,0.2449489742783178,0.6928203230275509
3119,Phantasy Star Online Ver. 2,DC,80.0,8.6,2001,Role-Playing,Sega  ,Sonic Team  ,8.3,0.0,0.0,0.43588989435406733,0.0,0.43588989435406733
3124,WWE SmackDown vs. Raw 2009,X360,79.0,7.0,2008,Fighting,THQ  ,Yuke's Media Creations  ,7.8,0.7615773105863908,0.5099019513592785,0.0,0.282842712474619,0.9591663046625439
3125,Skylanders Imaginators,PS4,79.0,5.8,2016,Platform,Activision  ,Toys for Bob  ,,0.4242640687119285,0.4242640687119285,0.0,0.2645751311064591,0.6557438524302001
3126,Empire Earth II,PC,79.0,7.2,2005,Strategy,VU Games  ,Mad Doc Software  ,8.0,0.0,0.17320508075688773,0.0,0.0,0.17320508075688773
3128,Hitman: Absolution,PC,79.0,7.1,2012,Action,Square Enix  ,IO Interactive  ,9.0,0.17320508075688773,0.4242640687119285,0.0,0.1,0.469041575982343
3132,Test Drive Unlimited,PC,79.0,8.1,2007,Racing,Atari  ,Eden Studios  ,7.8,0.0,0.1414213562373095,0.0,0.0,0.1414213562373095
3133,Yakuza 3,PS3,79.0,8.2,2010,Adventure,Sega  ,Sega  ,7.9,0.458257569495584,0.458257569495584,0.7874007874011811,0.282842712474619,1.0583005244258363
3136,Kameo: Elements of Power,X360,79.0,7.9,2005,Adventure,Microsoft Game Studios  ,Rare Ltd.  ,7.7,0.5291502622129182,0.17320508075688773,0.0,0.17320508075688773,0.5830951894845301
3137,FIFA Soccer,PSV,79.0,7.2,2012,Misc,EA Sports  ,EA Canada  ,,0.4,0.5916079783099616,0.1414213562373095,0.3,0.7937253933193772
3138,NBA Jam,Wii,79.0,8.6,2010,Sports,EA Sports  ,EA Canada  ,8.0,0.6,0.1414213562373095,0.0,0.1414213562373095,0.6403124237432849
3139,The King of Fighters XIII,X360,79.0,8.2,2011,Fighting,Atlus  ,SNK Playmore Corporation  ,,0.47958315233127197,0.2645751311064591,0.1,0.17320508075688773,0.5744562646538028
3141,Rock Band Unplugged,PSP,79.0,8.6,2009,Misc,MTV Games  ,Backbone Entertainment / Harmonix Music Systems  ,8.0,0.5,0.3872983346207417,0.0,0.33166247903553997,0.7071067811865476
3144,The Pinball of the Dead,GBA,79.0,7.2,2002,Misc,THQ  ,Wow Entertainment  ,,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2449489742783178
3147,Shin Megami Tensei: Devil Survivor 2,DS,79.0,3.6,2012,Role-Playing,Atlus  ,Atlus Co.  ,,0.4,0.1414213562373095,0.34641016151377546,0.1,0.5567764362830022
3151,R-Type Final,PS2,79.0,8.5,2004,Shooter,Eidos Interactive  ,Irem Software Engineering  ,8.1,0.3,0.2645751311064591,0.0,0.1414213562373095,0.43588989435406733
3152,Hunter: The Reckoning,XB,79.0,8.0,2002,Action,Interplay  ,High Voltage Software  ,7.8,0.5291502622129182,0.282842712474619,0.0,0.1,0.6164414002968976
3156,Brothers in Arms: Hell's Highway,PC,79.0,7.7,2008,Shooter,Ubisoft  ,Gearbox Software  ,6.0,0.0,0.1414213562373095,0.0,0.0,0.1414213562373095
3157,Banjo-Kazooie: Nuts & Bolts,X360,79.0,6.6,2008,Platform,Microsoft Game Studios  ,Rare Ltd.  ,8.0,0.565685424949238,0.5916079783099616,0.0,0.282842712474619,0.8717797887081347
3162,Star Wars: Empire at War,PC,79.0,8.3,2006,Strategy,LucasArts  ,Petroglyph Games  ,,0.1,0.2645751311064591,0.0,0.1,0.282842712474619
3163,EA Sports MMA,X360,79.0,8.0,2010,Fighting,EA Sports  ,EA Tiburon  ,7.7,0.47958315233127197,0.3,0.0,0.17320508075688773,0.5916079783099616
3165,A Way Out,XOne,79.0,7.8,2018,Action,Electronic Arts  ,Hazelight  ,8.1,0.41231056256176607,0.22360679774997896,0.0,0.1414213562373095,0.4898979485566356
3169,NHL 07,X360,79.0,5.3,2006,Sports,EA Sports  ,EA Canada  ,8.0,0.5,0.0,0.0,0.1414213562373095,0.5196152422706632
3173,Silent Hunter: Wolves of the Pacific,PC,79.0,7.1,2007,Simulation,Ubisoft  ,Ubisoft Romania  ,,0.0,0.2,0.0,0.0,0.2
3175,Rock Band 4,XOne,79.0,6.5,2015,Music,Harmonix Music Systems  ,Harmonix Music Systems  ,,0.7874007874011811,0.22360679774997896,0.0,0.282842712474619,0.8660254037844386
3177,1701 A.D.,PC,79.0,7.7,2006,Simulation,Aspyr  ,Related Designs  ,7.7,0.0,0.5,0.0,0.17320508075688773,0.5385164807134504
3178,Otogi 2: Immortal Warriors,XB,79.0,8.8,2004,Action,Sega  ,From Software  ,,0.2,0.1,0.0,0.0,0.22360679774997896
3181,Euro Truck Simulator 2,PC,79.0,8.7,2013,Simulation,SCS Software  ,SCS Software  ,8.5,0.0,0.36055512754639896,0.0,0.1,0.37416573867739417
3183,Eternal Sonata,X360,79.0,8.0,2007,Role-Playing,Namco Bandai  ,Tri-Crescendo  ,7.9,0.43588989435406733,0.2,0.282842712474619,0.1414213562373095,0.565685424949238
3185,NCAA Football 07,X360,79.0,7.0,2006,Sports,Electronic Arts  ,Electronic Arts  ,8.0,0.8185352771872451,0.0,0.0,0.2449489742783178,0.8544003745317531
3186,NFL Fever 2002,XB,79.0,8.3,2001,Sports,Microsoft  ,Microsoft  ,,0.8602325267042626,0.458257569495584,0.0,0.2,0.99498743710662
3189,echochrome,PSP,79.0,7.9,2008,Puzzle,Sony Computer Entertainment  ,SCE Japan Studio  ,7.6,0.0,0.1,0.282842712474619,0.0,0.3
3192,The Evil Within,XOne,79.0,7.5,2014,Misc,Bethesda Softworks  ,Tango Gameworks  ,7.9,0.6,0.5196152422706632,0.0,0.2449489742783178,0.8306623862918074
3195,Gun,XB,79.0,7.5,2005,Shooter,Activision  ,Neversoft Entertainment  ,,0.6164414002968976,0.34641016151377546,0.0,0.1414213562373095,0.7211102550927979
3198,Worms Reloaded,PC,79.0,6.9,2010,Strategy,Team17 Software  ,Team17 Software  ,8.5,0.0,0.2,0.0,0.1,0.22360679774997896
3202,Final Fantasy I & II: Dawn of Souls,GBA,79.0,7.9,2004,Role-Playing,Nintendo  ,Square Enix  ,7.1,0.8,0.4898979485566356,0.5385164807134504,0.1414213562373095,1.0908712114635715
3203,MX vs. ATV Unleashed,PS2,79.0,8.5,2005,Racing,THQ  ,Rainbow Studios  ,,0.9273618495495703,0.17320508075688773,0.0,0.37416573867739417,1.014889156509222
3204,Tropico 3,PC,79.0,8.1,2009,Strategy,Kalypso  ,Haemimont Games  ,8.1,0.0,0.2,0.0,0.1,0.2
3206,NHL 2K10,Wii,79.0,6.8,2009,Sports,2K Sports  ,Visual Concepts  ,8.2,0.565685424949238,0.1,0.0,0.17320508075688773,0.5916079783099616
3207,GrimGrimoire,PS2,79.0,9.7,2007,Strategy,NIS America  ,Vanillaware  ,7.7,0.1,0.1,0.17320508075688773,0.0,0.22360679774997896
3208,Trauma Center: Under the Knife 2,DS,79.0,8.4,2008,Simulation,Atlus  ,Atlus Co.  ,8.2,0.31622776601683794,0.0,0.0,0.1,0.33166247903553997
3209,Runaway: A Twist of Fate,PC,79.0,7.9,2009,Adventure,Focus Home Interactive  ,Pendulo Studios  ,,0.0,0.2,0.0,0.1,0.2
3212,La Pucelle: Tactics,PS2,79.0,8.7,2004,Role-Playing,Mastiff  ,Nippon Ichi Software  ,,0.3,0.2645751311064591,0.0,0.1414213562373095,0.43588989435406733
3214,Transformers: Fall of Cybertron,X360,79.0,8.5,2012,Action,Activision  ,High Moon Studios  ,,0.5291502622129182,0.34641016151377546,0.0,0.2,0.6633249580710799
3218,Wipeout 2048,PSV,79.0,8.2,2012,Racing,Sony Computer Entertainment  ,Studio Liverpool  ,,0.36055512754639896,0.43588989435406733,0.0,0.2449489742783178,0.6164414002968976
3221,The Legend of Heroes: Trails in the Sky,PSP,79.0,8.3,2011,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,8.1,0.2449489742783178,0.0,0.17320508075688773,0.0,0.31622776601683794
3222,NHL Hitz Pro,PS2,79.0,8.4,2003,Sports,Midway Games  ,Next Level Games  ,,0.3,0.2645751311064591,0.0,0.1414213562373095,0.43588989435406733
3223,Chessmaster,PS2,79.0,7.5,2003,Misc,Ubisoft  ,Ubisoft Romania  ,,0.43588989435406733,0.3872983346207417,0.0,0.22360679774997896,0.6244997998398398
3227,MLB 10: The Show,PSP,79.0,6.8,2010,Sports,Sony Computer Entertainment  ,SCEA San Diego Studios  ,7.0,0.43588989435406733,0.0,0.0,0.1414213562373095,0.458257569495584
3228,Street Fighter Alpha Anthology,PS2,79.0,8.3,2006,Fighting,Capcom  ,Capcom Production Studio 2  ,,0.33166247903553997,0.282842712474619,0.1414213562373095,0.17320508075688773,0.4898979485566356
3229,NBA Live 06,XB,79.0,6.4,2005,Sports,EA Sports  ,EA Canada  ,,0.7549834435270749,0.2,0.0,0.17320508075688773,0.8
3232,Payday 2,PC,79.0,3.8,2013,Shooter,505 Games  ,Overkill Software  ,,0.2,0.0,0.0,0.1,0.22360679774997896
3233,Virtua Tennis 3,PSP,79.0,7.8,2007,Sports,Sega  ,Sumo Digital  ,,0.1414213562373095,0.1414213562373095,0.0,0.1,0.22360679774997896
3236,Castlevania: Lament of Innocence,PS2,79.0,8.6,2003,Action,Konami  ,Konami Computer Entertainment Tokyo  ,8.1,0.6782329983125268,0.6,0.0,0.34641016151377546,0.9695359714832658
3237,Midnight Club: LA Remix,PSP,79.0,8.5,2008,Racing,Rockstar Games  ,Rockstar London  ,7.7,0.7211102550927979,0.5291502622129182,0.0,0.43588989435406733,0.99498743710662
3242,NASCAR 06: Total Team Control,XB,79.0,5.1,2005,Racing,EA Sports  ,EA Tiburon  ,,0.4472135954999579,0.2449489742783178,0.0,0.1,0.5196152422706632
3247,Quantum Conundrum,PS3,79.0,7.2,2012,Misc,Square Enix  ,Unknown  ,,0.0,0.1,0.0,0.0,0.1
3249,Ys Seven,PSP,79.0,8.5,2010,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,7.6,0.37416573867739417,0.0,0.282842712474619,0.1414213562373095,0.47958315233127197
3250,Winning Eleven: Pro Evolution Soccer 2007,X360,79.0,6.5,2007,Sports,Konami  ,Konami Computer Entertainment Tokyo  ,,0.3,0.0,0.0,0.1,0.31622776601683794
3253,The New York Times Crosswords,DS,79.0,6.7,2007,Puzzle,Majesco  ,BudCat Creations  ,,0.648074069840786,0.0,0.0,0.17320508075688773,0.6708203932499369
3254,The Lord of the Rings: The Battle for Middle-Earth II,X360,79.0,8.1,2006,Strategy,Electronic Arts  ,EA Los Angeles  ,8.0,0.0,0.2,0.0,0.0,0.22360679774997896
3256,Split/Second,PC,79.0,7.9,2010,Racing,Disney Interactive Studios  ,Black Rock Studio  ,,0.0,0.2,0.0,0.1,0.2
3259,MTV Music Generator 3: This Is the Remix,XB,79.0,5.4,2004,Misc,Codemasters  ,Mix Max  ,,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
3260,Tak and the Power of Juju,GBA,79.0,8.2,2003,Platform,THQ  ,Avalanche Software  ,,0.6244997998398398,0.3872983346207417,0.0,0.1,0.7416198487095663
3262,Dynasty Tactics,PS2,79.0,8.2,2002,Strategy,KOEI  ,Koei  ,,0.2449489742783178,0.22360679774997896,0.4,0.1414213562373095,0.5385164807134504
3263,Giants: Citizen Kabuto,PS2,79.0,7.1,2001,Shooter,Interplay  ,Digital Mayhem  ,,0.17320508075688773,0.1414213562373095,0.0,0.1,0.2449489742783178
3264,Parasite Eve II,PS,79.0,8.8,2000,Role-Playing,Square EA  ,SquareSoft  ,7.4,0.565685424949238,0.469041575982343,0.0,0.2,0.7615773105863908
3265,For Honor,XOne,79.0,5.8,2017,Action,Ubisoft  ,Ubisoft Montreal  ,,0.7549834435270749,0.458257569495584,0.0,0.282842712474619,0.9327379053088815
3268,Stella Glow,3DS,79.0,8.5,2015,Role-Playing,Atlus  ,imageepoch Inc.  ,7.5,0.41231056256176607,0.1,0.2449489742783178,0.1414213562373095,0.5099019513592785
3269,Pro Evolution Soccer 2012,Wii,79.0,7.4,2011,Sports,Konami  ,Konami  ,,0.282842712474619,0.282842712474619,0.17320508075688773,0.1414213562373095,0.458257569495584
3270,Alien: Isolation,PS4,79.0,8.3,2014,Adventure,Sega  ,Creative Assembly  ,,0.5385164807134504,0.7681145747868608,0.22360679774997896,0.4,1.044030650891055
3271,GRID,DS,79.0,8.1,2008,Racing,Codemasters  ,Codemasters  ,7.9,0.2,0.0,0.0,0.0,0.22360679774997896
3273,Ultimate Marvel vs. Capcom 3,X360,79.0,6.6,2011,Fighting,Capcom  ,Capcom  ,8.3,0.0,0.17320508075688773,0.2,0.0,0.2645751311064591
3274,Catherine,PS3,79.0,8.3,2011,Puzzle,Atlus  ,Atlus  ,7.9,0.5477225575051661,0.3872983346207417,0.4472135954999579,0.2449489742783178,0.8426149773176358
3275,Crash Bandicoot N. Sane Trilogy,XOne,79.0,7.9,2018,Platform,Activision  ,Vicarious Visions  ,,0.47958315233127197,0.6082762530298219,0.0,0.22360679774997896,0.806225774829855
3278,Street Fighter Anniversary Collection,XB,79.0,7.0,2005,Fighting,Capcom  ,Capcom  ,,0.33166247903553997,0.17320508075688773,0.0,0.1,0.3872983346207417
