fill,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,Global_Sales
237,Diablo III: Eternal Collection,NS,88.0,7.5,2018,Action,Blizzard Entertainment  ,Blizzard Entertainment  ,9.0,670000.0
238,Oddworld: Stranger's Wrath,XB,88.0,8.8,2005,Action,Electronic Arts  ,Oddworld Inhabitants  ,,260000.0
239,SteamWorld Dig 2,NS,88.0,8.6,2018,Platform,Rising Star Games  ,Image & Form Games  ,,10000.0
240,World of Warcraft: Legion,PC,88.0,7.6,2016,MMO,Blizzard Entertainment  ,Blizzard Entertainment  ,,480000.0
241,Crimson Skies: High Road to Revenge,XB,88.0,8.8,2003,Simulation,Microsoft Game Studios  ,FASA Studio  ,,870000.0
242,NASCAR Thunder 2004,PS2,88.0,8.6,2003,Racing,EA Sports  ,EA Tiburon  ,,1080000.0
243,Burnout 2: Point of Impact,XB,88.0,5.7,2003,Racing,Acclaim Entertainment  ,Criterion Games  ,,240000.0
244,TimeSplitters 2,XB,88.0,7.6,2002,Shooter,Eidos Interactive  ,Free Radical Design  ,,640000.0
245,Fight Night Round 2,PS2,88.0,8.8,2005,Fighting,EA Sports  ,EA Sports  ,,870000.0
246,Nioh,PS4,88.0,8.3,2017,Action,Sony Interactive Entertainment  ,Team Ninja  ,,1030000.0
247,Diablo II,PC,88.0,8.8,2000,Role-Playing,Blizzard Entertainment  ,Blizzard North  ,8.8,140000.0
248,Hellblade: Senua's Sacrifice,XOne,88.0,7.9,2018,Action-Adventure,Microsoft Studios  ,Ninja Theory  ,,30000.0
249,The Witcher 2: Assassins of Kings,PC,88.0,8.5,2011,Role-Playing,Atari  ,CD Projekt Red Studio  ,8.8,980000.0
250,SSX Tricky,XB,88.0,8.3,2001,Sports,EA Sports BIG   ,EA Canada  ,,430000.0
251,Oddworld: Abe's Exoddus,PS,88.0,8.5,1998,Platform,GT Interactive  ,Oddworld Inhabitans  ,8.6,990000.0
252,Plants vs. Zombies,PC,87.0,8.8,2009,Strategy,PopCap Games  ,PopCap Games  ,9.0,50000.0
253,GRID,PS3,87.0,8.0,2008,Racing,Codemasters  ,Codemasters  ,8.6,1100000.0
254,Football Manager 2010,PC,87.0,8.8,2009,Sports,Sega  ,Sports Interactive  ,8.7,70000.0
255,Final Fantasy XIV: Stormblood,PC,87.0,8.5,2017,MMO,Square Enix  ,Square Enix  ,,60000.0
256,XCOM 2,PS4,87.0,7.3,2016,Strategy,2K Games  ,Firaxis Games  ,,310000.0
257,BlazBlue: Calamity Trigger,PS3,87.0,8.5,2009,Fighting,Aksys Games  ,Arc System Works  ,8.5,570000.0
258,Dead Cells,PS4,87.0,7.7,2018,Action,Merge Games  ,Motion Twin  ,,50000.0
259,Midnight Club 3: DUB Edition Remix,XB,87.0,5.7,2006,Racing,Rockstar Games  ,Rockstar San Diego  ,,200000.0
260,Dark Souls III,XOne,87.0,8.8,2016,Role-Playing,Namco Bandai Games  ,From Software  ,,790000.0
261,Burnout Paradise: The Ultimate Box,PC,87.0,7.6,2009,Racing,Electronic Arts  ,Criterion Games  ,,90000.0
262,Jeanne d'Arc,PSP,87.0,8.3,2007,Role-Playing,Sony Computer Entertainment  ,Level 5  ,8.4,330000.0
263,Battlefield: Bad Company 2,PC,87.0,8.2,2010,Shooter,Electronic Arts  ,EA Digital Illusions CE  ,8.8,720000.0
264,DiRT 3,PS3,87.0,7.2,2011,Racing,Codemasters  ,Codemasters  ,9.0,1060000.0
265,Sins of a Solar Empire,PC,87.0,8.2,2008,Strategy,Stardock  ,Ironclad Games  ,8.9,30000.0
266,Dragon Ball FighterZ,NS,87.0,7.8,2018,Fighting,Bandai Namco Entertainment  ,Arc System Works  ,9.0,440000.0
267,Tactics Ogre: Let Us Cling Together,PSP,87.0,8.7,2011,Role-Playing,Square Enix  ,Square Enix  ,9.0,540000.0
268,Diablo II: Lord of Destruction,PC,87.0,9.1,2001,Role-Playing,Blizzard Entertainment  ,Blizzard North  ,,1060000.0
269,DiRT 3,X360,87.0,7.1,2011,Racing,Codemasters  ,Codemasters  ,9.1,710000.0
270,Syphon Filter: Dark Mirror,PSP,87.0,8.7,2006,Shooter,Sony Computer Entertainment  ,SCEA Bend Studio  ,8.5,300000.0
271,Castlevania: Harmony of Dissonance,GBA,87.0,7.9,2002,Platform,Konami  ,Konami Computer Entertainment Tokyo  ,8.6,260000.0
272,NCAA Football 06,XB,87.0,7.7,2005,Sports,EA Sports  ,EA Tiburon  ,,970000.0
273,Max Payne 3,PC,87.0,7.8,2012,Shooter,Rockstar Games  ,Rockstar Vancouver  ,9.0,430000.0
274,Okami HD,PS4,87.0,8.2,2017,Action,Capcom  ,Clover Studio  ,,360000.0
275,Elite Beat Agents,DS,87.0,8.5,2006,Misc,Nintendo  ,iNiS  ,8.4,370000.0
276,DJ Hero,Wii,87.0,7.3,2009,Misc,Activision  ,FreeStyleGames  ,8.6,780000.0
277,Rayman Legends,PSV,87.0,8.4,2013,Platform,Ubisoft  ,Ubisoft Montpellier  ,,160000.0
278,World Series Baseball 2K3,PS2,87.0,8.6,2003,Sports,Sega  ,Blue Shift  ,,250000.0
279,Metal Gear Solid 2: Substance,PS2,87.0,8.9,2003,Action,Konami  ,Konami Computer Entertainment Japan  ,8.5,520000.0
280,Bully,PS2,87.0,8.9,2006,Action,Rockstar Games  ,Rockstar Vancouver  ,,940000.0
281,Tearaway,PSV,87.0,8.9,2013,Platform,Sony Computer Entertainment America  ,Media Molecule  ,,650000.0
282,Metal Gear Solid: Portable Ops,PSP,87.0,8.1,2006,Action,Konami  ,Kojima Productions  ,8.7,1190000.0
283,Zack & Wiki: Quest for Barbaros' Treasure,Wii,87.0,8.6,2007,Adventure,Capcom  ,Capcom  ,8.7,420000.0
284,Monster Boy and the Cursed Kingdom,PS4,87.0,8.1,2018,Platform,FDG Entertainment  ,Game Atelier  ,,30000.0
285,MLB 13: The Show,PS3,87.0,7.9,2013,Sports,Sony Computer Entertainment America  ,SCE San Diego Studio  ,8.5,840000.0
286,MechAssault,XB,87.0,8.0,2002,Simulation,Microsoft Game Studios  ,Day 1 Studios  ,,1130000.0
287,NFL 2K2,XB,87.0,9.0,2002,Sports,Sega  ,Visual Concepts  ,,180000.0
288,BlazBlue: Continuum Shift,PS3,87.0,8.1,2010,Fighting,Aksys Games  ,Arc System Works  ,8.7,410000.0
289,Dead Space 2,PC,87.0,8.4,2011,Shooter,Electronic Arts  ,Visceral Games  ,8.9,320000.0
290,DiRT 2,PS3,87.0,8.2,2009,Racing,Codemasters  ,Codemasters  ,8.8,990000.0
291,Disgaea: Afternoon of Darkness,PSP,87.0,8.7,2007,Role-Playing,NIS America  ,Nippon Ichi Software  ,8.7,240000.0
292,Beyond Good & Evil,XB,87.0,8.4,2003,Adventure,Ubisoft  ,Ubisoft Montpellier  ,,100000.0
293,Little King's Story,Wii,87.0,8.6,2009,Strategy,Xseed Games  ,Cing Inc. / Town Factory  ,8.5,290000.0
294,Pro Evolution Soccer 2017,XOne,87.0,5.9,2016,Sports,Konami Digital Entertainment  ,PES Productions  ,,100000.0
295,Pro Evolution Soccer 2016,PS4,87.0,7.2,2015,Sports,Konami Digital Entertainment  ,PES Productions  ,,820000.0
296,Metal Gear Solid 2: Substance,XB,87.0,8.4,2002,Action,Konami  ,Konami Computer Entertainment Japan  ,8.7,620000.0
297,NBA 2K3,XB,87.0,7.9,2002,Sports,Sega  ,Visual Concepts  ,,320000.0
298,Rayman Origins,PS3,87.0,8.5,2011,Platform,Ubisoft  ,Ubisoft  ,8.5,1000000.0
299,MLB 12: The Show,PS3,87.0,7.9,2012,Sports,Sony Computer Entertainment America  ,SCE San Diego Studio  ,,930000.0
300,Axiom Verge,NS,87.0,8.4,2017,Action,Thomas Happ Games  ,Thomas Happ Games  ,7.5,170000.0
301,Divinity: Original Sin,PC,87.0,8.7,2015,Misc,Focus Home Interactive  ,Unknown  ,,20000.0
302,Company of Heroes: Opposing Fronts,PC,87.0,8.6,2007,Strategy,THQ  ,Relic  ,,40000.0
303,Owlboy,NS,87.0,7.3,2018,Platform,Soedesco  ,D-Pad Studios  ,9.0,50000.0
304,DiRT 2,X360,87.0,8.2,2009,Racing,Codemasters  ,Codemasters  ,8.8,800000.0
305,Gears of War,PC,87.0,7.7,2007,Shooter,Microsoft Game Studios  ,Epic Games  ,8.8,20000.0
306,Rayman Origins,X360,87.0,8.2,2011,Platform,Ubisoft  ,Ubisoft  ,9.0,780000.0
307,Dark Souls II: Scholar of the First Sin,PS4,87.0,7.8,2015,Role-Playing,Namco Bandai Games  ,From Software  ,,690000.0
308,XCOM 2,XOne,87.0,7.6,2016,Strategy,2K Games  ,Firaxis Games  ,,190000.0
309,World of Warcraft: Warlords of Draenor,PC,87.0,5.0,2014,MMO,Activision Blizzard  ,Blizzard Entertainment  ,,470000.0
310,Okami HD,XOne,87.0,8.4,2017,Action,Capcom  ,Clover Studio  ,,60000.0
311,Dark Cloud 2,PS2,87.0,8.6,2003,Role-Playing,Sony Computer Entertainment  ,Level 5  ,8.6,960000.0
312,GRID,X360,87.0,7.8,2008,Racing,Codemasters  ,Codemasters  ,8.7,870000.0
313,ESPN NBA Basketball,XB,87.0,7.6,2003,Sports,Sega  ,Visual Concepts  ,,270000.0
314,MotoGP 2,XB,87.0,7.5,2003,Racing,THQ  ,Climax Group  ,,100000.0
315,Guilty Gear X2,PS2,87.0,8.7,2003,Fighting,Sammy Corporation  ,Arc System Works  ,,350000.0
316,Half-Life,PS2,87.0,8.6,2001,Shooter,Sierra Entertainment  ,Gearbox Software  ,8.4,600000.0
317,Shin Megami Tensei: Persona 3,PS2,86.0,6.3,2007,Role-Playing,Atlus  ,Atlus Co.  ,8.7,450000.0
318,PixelJunk Monsters Deluxe,PSP,86.0,7.9,2010,Strategy,Sony Computer Entertainment  ,Q-Games  ,8.7,120000.0
319,Unreal Tournament III,PS3,86.0,7.7,2007,Shooter,Midway Games  ,Epic Games  ,8.6,670000.0
320,DJ Hero 2,PS3,86.0,7.9,2010,Misc,Activision  ,FreeStyle Games  ,8.4,780000.0
321,The Elder Scrolls IV: Shivering Isles,X360,86.0,8.5,2007,Role-Playing,Bethesda Softworks  ,Bethesda Softworks  ,8.9,180000.0
322,Rocket League,NS,86.0,7.8,2018,Sports,505 Games  ,Psyonix Studios  ,9.2,400000.0
323,Supreme Commander,PC,86.0,8.3,2007,Strategy,THQ  ,Gas Powered Games  ,8.7,40000.0
324,Total War: Shogun 2 - Fall of the Samurai,PC,86.0,8.5,2012,Strategy,Sega  ,The Creative Assembly  ,,200000.0
325,Kirby: Canvas Curse,DS,86.0,7.8,2005,Platform,Nintendo  ,HAL Laboratory  ,8.9,720000.0
326,Burnout Legends,PSP,86.0,8.6,2005,Racing,Electronic Arts  ,Criterion Games  ,8.4,850000.0
327,Final Fantasy XIV: Heavensward,PC,86.0,8.7,2015,MMO,Square Enix  ,Square Enix  ,,30000.0
328,Football Manager 2013,PC,86.0,6.9,2012,Sports,Sega  ,Sports Interactive  ,,1060000.0
329,ESPN NHL 2K5,PS2,86.0,8.1,2004,Sports,Sega  ,Kush Games  ,,880000.0
330,DiRT Rally,XOne,86.0,7.9,2016,Racing,Codemasters  ,Codemasters  ,,210000.0
331,The Witcher: Enhanced Edition,PC,86.0,8.5,2008,Role-Playing,Atari  ,CD Projekt Red Studio  ,8.3,330000.0
332,UFC Undisputed 3,PS3,86.0,7.5,2012,Fighting,THQ  ,Yukie's Osaka  ,,1050000.0
333,Call of Duty 2,PC,86.0,8.5,2005,Shooter,Activision  ,Infinity Ward  ,7.0,60000.0
334,F1 2017,PS4,86.0,7.5,2017,Racing,Deep Silver  ,Codemasters  ,,620000.0
335,Boom Blox Bash Party,Wii,86.0,7.8,2009,Puzzle,Electronic Arts  ,EA Los Angeles  ,8.8,460000.0
336,Stardew Valley,PS4,86.0,7.9,2017,Simulation,505 Games  ,ConcernedApe  ,8.8,100000.0
337,Rise of the Tomb Raider,PC,86.0,8.0,2016,Adventure,Square Enix  ,Crystal Dynamics  ,,150000.0
338,NBA 2K14,XOne,86.0,5.7,2013,Sports,2K Sports  ,Visual Concepts  ,,940000.0
339,Total War: WARHAMMER,PC,86.0,7.4,2016,Strategy,Sega  ,Creative Assembly  ,,220000.0
340,Might & Magic: Clash of Heroes,DS,86.0,7.6,2009,Role-Playing,Ubisoft  ,Capybara Games  ,8.6,180000.0
341,Monster Boy and the Cursed Kingdom,NS,86.0,8.3,2018,Action-Adventure,FDG Entertainment  ,Game Atelier  ,8.0,40000.0
342,BlazBlue: Calamity Trigger,X360,86.0,8.5,2009,Fighting,Aksys Games  ,Arc System Works  ,8.5,360000.0
343,Resident Evil 5,PC,86.0,7.2,2009,Action,Capcom  ,Capcom  ,8.9,70000.0
344,Saints Row IV,PC,86.0,7.4,2013,Action,Deep Silver  ,Volition Inc.  ,,190000.0
345,Final Fantasy X / X-2 HD Remaster,PSV,86.0,8.4,2014,Role-Playing,Square Enix  ,Square Enix  ,,860000.0
346,Guitar Hero: Metallica,PS3,86.0,8.2,2009,Misc,Activision  ,Neversoft Entertainment  ,,620000.0
347,Need for Speed: Hot Pursuit,PC,86.0,6.9,2010,Racing,Electronic Arts  ,Criterion Games  ,8.9,370000.0
348,Need for Speed: Hot Pursuit,PC,50.0,4.3,2010,Racing,Electronic Arts  ,Criterion Games  ,8.9,370000.0
349,Patapon,PSP,86.0,8.7,2008,Platform,Sony Computer Entertainment  ,Pyramid/JAPAN Studio  ,8.7,820000.0
350,Dragon Quest Builders 2,PS4,86.0,7.7,2019,Adventure,Square Enix  ,Square Enix  ,,150000.0
351,Steins;Gate Elite,PS4,86.0,7.5,2019,Visual Novel,Spike Chunsoft  ,5pb. Inc.  ,,30000.0
352,Titanfall,PC,86.0,6.3,2014,Shooter,Electronic Arts  ,Respawn Entertainment  ,,590000.0
353,Rayman Origins,PC,86.0,8.3,2012,Platform,Ubisoft  ,UBIart Montpellier  ,,70000.0
354,Tony Hawk's Underground,GBA,86.0,7.7,2003,Sports,Activision  ,Vicarious Visions  ,,600000.0
355,Lunar 2: Eternal Blue Complete,PS,86.0,8.8,2000,Role-Playing,Working Designs  ,Game Arts  ,8.1,350000.0
356,Alundra,PS,86.0,8.7,1997,Role-Playing,Working Designs  ,Matrix Software  ,8.8,230000.0
357,God of War: Ghost of Sparta,PSP,86.0,8.7,2010,Action,Sony Computer Entertainment  ,Ready at Dawn  ,8.3,1010000.0
358,Diablo III: Ultimate Evil Edition,XOne,86.0,7.8,2014,Role-Playing,Blizzard Entertainment  ,Blizzard Entertainment  ,,1040000.0
359,Punch-Out!!,Wii,86.0,8.6,2009,Fighting,Nintendo  ,Next Level Games  ,8.7,260000.0
360,ESPN College Hoops 2K5,XB,86.0,7.8,2004,Sports,Sega  ,Visual Concepts  ,,380000.0
361,Suikoden III,PS2,86.0,8.9,2002,Role-Playing,Konami  ,KCET  ,8.6,980000.0
362,Dishonored 2,PC,86.0,7.3,2016,Action,Bethesda Softworks  ,Arkane Studios  ,,260000.0
363,LEGO Star Wars II: The Original Trilogy,PC,86.0,8.1,2006,Action,LucasArts  ,Traveller's Tales  ,8.3,20000.0
364,Guilty Gear X2 #Reload,XB,86.0,7.3,2004,Fighting,Majesco  ,Arc System Works  ,,150000.0
365,Midnight Club II,XB,86.0,7.5,2003,Racing,Rockstar Games  ,Rockstar San Diego  ,,500000.0
366,Crysis 2,PC,86.0,7.0,2011,Shooter,Electronic Arts  ,Crytek  ,8.7,730000.0
367,Beyond Good & Evil,PS2,86.0,8.9,2003,Adventure,Ubisoft  ,Ubisoft Montpellier  ,8.3,330000.0
368,Mortal Kombat,X360,86.0,8.3,2011,Fighting,Warner Bros. Interactive  ,NetherRealm Studios  ,8.3,1140000.0
369,Call of Duty: Modern Warfare 2,PC,86.0,4.6,2009,Shooter,Activision  ,Infinity Ward  ,9.0,880000.0
370,SoulCalibur III,PS2,86.0,8.6,2005,Fighting,Namco  ,Namco  ,8.5,1070000.0
371,NHL 12,PS3,86.0,7.5,2011,Sports,EA Sports  ,EA Canada  ,8.6,580000.0
372,NCAA Football 11,X360,86.0,7.2,2010,Sports,EA Sports  ,EA Tiburon  ,8.5,930000.0
373,Final Fantasy XII: The Zodiac Age,PS4,86.0,8.4,2017,Role-Playing,Square Enix  ,Square Enix  ,,1100000.0
374,Max Payne 2: The Fall of Max Payne,PC,86.0,8.9,2003,Shooter,Rockstar Games  ,Remedy Entertainment  ,9.1,30000.0
375,Homeworld Remastered Collection,PC,86.0,8.2,2015,Strategy,Gearbox Software  ,Gearbox Software  ,,10000.0
376,Planet Puzzle League,DS,86.0,7.8,2007,Puzzle,Nintendo  ,Intelligent Systems  ,8.6,330000.0
377,Wolfenstein II: The New Colossus,PC,86.0,6.8,2017,Shooter,Bethesda Softworks  ,MachineGames  ,,100000.0
378,Tomb Raider,PC,86.0,8.4,1996,Action,Eidos Interactive  ,Core Design Ltd.  ,8.7,1030000.0
379,Dragon Ball FighterZ,XOne,86.0,7.8,2018,Fighting,Namco Bandai Games  ,Arc System Works  ,,520000.0
380,Destiny 2: Forsaken,XOne,86.0,5.5,2018,Shooter,Activision  ,Bungie  ,,130000.0
381,We Love Katamari,PS2,86.0,8.8,2005,Puzzle,Namco  ,Namco  ,8.2,520000.0
382,Worldwide Soccer Manager 2008,PC,86.0,7.3,2007,Sports,Sega  ,Sports Interactive  ,,1120000.0
383,IL-2 Sturmovik: Forgotten Battles,PC,86.0,8.0,2003,Simulation,Ubisoft  ,1C: Maddox Games  ,,20000.0
384,F1 2016,PC,86.0,7.7,2017,Racing,Codemasters  ,Codemasters  ,,80000.0
385,Amplitude,PS2,86.0,8.6,2003,Misc,Sony Computer Entertainment  ,Harmonix Music Systems  ,,180000.0
386,DiRT 3,PC,86.0,7.0,2011,Racing,Codemasters  ,Codemasters  ,9.0,150000.0
387,Sonic Mania,PS4,86.0,8.0,2017,Platform,Sega  ,PagodaWest Games  ,,310000.0
388,Fight Night Champion,X360,86.0,7.4,2011,Fighting,EA Sports  ,EA Canada  ,8.4,780000.0
389,Colin McRae Rally 3,XB,86.0,7.3,2003,Racing,Codemasters  ,Codemasters  ,,40000.0
390,Burnout 2: Point of Impact,PS2,86.0,8.3,2002,Racing,Acclaim Entertainment  ,Criterion Games  ,,850000.0
391,Unreal Tournament 2003,PC,86.0,7.8,2002,Shooter,Atari  ,Digital Extremes  ,9.0,10000.0
392,Katamari Damacy,PS2,86.0,8.8,2004,Puzzle,Namco  ,Namco  ,8.5,730000.0
393,Tomb Raider: Definitive Edition,XOne,86.0,7.8,2014,Action-Adventure,Square Enix  ,Crystal Dynamics  ,,660000.0
394,"Warhammer 40,000: Dawn of War",PC,86.0,8.7,2004,Strategy,THQ  ,Relic  ,8.8,50000.0
395,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,86.0,7.7,2007,Shooter,Ubisoft  ,Red Storm Entertainment / Ubisoft Paris  ,8.7,1020000.0
396,Sid Meier's Civilization VI,NS,86.0,7.6,2018,Strategy,2K Games  ,Firaxis Games  ,9.4,250000.0
397,Skate,X360,86.0,8.4,2007,Sports,Electronic Arts  ,EA Black Box  ,,710000.0
398,Warhammer Online: Age of Reckoning,PC,86.0,7.9,2008,Role-Playing,Electronic Arts  ,Mythic  ,,20000.0
399,NHL 12,X360,86.0,7.1,2011,Sports,EA Sports  ,EA Canada  ,8.8,700000.0
400,Advance Wars: Days of Ruin,DS,86.0,8.7,2008,Strategy,Nintendo  ,Intelligent Systems  ,8.4,610000.0
401,DJ Hero,PS3,86.0,7.5,2009,Misc,Activision  ,FreeStyleGames  ,8.5,900000.0
402,IL-2 Sturmovik: 1946,PC,86.0,8.7,2007,Simulation,Ubisoft  ,1C: Maddox Games  ,,40000.0
403,Final Fantasy XIV: Heavensward,PS4,86.0,8.3,2015,MMO,Square Enix  ,Square Enix  ,,170000.0
404,Dance Central 3,X360,86.0,7.9,2012,Music,Microsoft  ,Harmonix Music Systems  ,,830000.0
405,Titanfall 2,PC,86.0,8.4,2016,Shooter,Electronic Arts  ,Respawn Entertainment  ,,200000.0
406,DJ Hero 2,X360,86.0,8.4,2010,Misc,Activision  ,FreeStyle Games  ,8.5,830000.0
407,Psychonauts,PS2,86.0,8.6,2005,Platform,Majesco  ,Double Fine Productions  ,8.6,90000.0
408,Guitar Hero 5,PS3,86.0,5.8,2009,Misc,Activision  ,Neversoft Entertainment  ,8.8,1100000.0
409,F-Zero: Maximum Velocity,GBA,86.0,7.8,2001,Racing,Nintendo  ,"Nd Cube Co., Ltd.  ",8.7,1040000.0
410,Heroes of the Storm,PC,86.0,6.3,2014,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,,10000.0
411,DiRT 4,XOne,86.0,6.7,2017,Racing,Deep Silver  ,Codemasters  ,,230000.0
412,Assassin's Creed II,PC,86.0,7.4,2010,Action,Ubisoft  ,Ubisoft Montreal  ,8.5,540000.0
413,NHL 08,PS3,86.0,7.0,2007,Sports,Electronic Arts  ,EA Canada  ,,250000.0
414,Football Manager 2019,PC,86.0,7.1,2018,Simulation,Sega  ,Sports Interactive  ,,110000.0
415,Persona 4 Arena,PS3,86.0,5.7,2012,Fighting,Atlus  ,Arc System Works  ,,770000.0
416,Assassin's Creed Odyssey,PC,86.0,6.2,2018,Action-Adventure,Ubisoft  ,Ubisoft Quebec  ,,60000.0
417,DiRT Rally,PC,86.0,8.5,2015,Racing,Codemasters  ,Codemasters  ,,40000.0
418,Sonic Mania,NS,86.0,8.4,2017,Platform,Sega  ,PagodaWest Games  ,8.8,470000.0
419,Rocket League,PC,86.0,7.7,2015,Sports,Psyonix Studios  ,Psyonix Studios  ,9.2,120000.0
420,The Legend of Heroes: Trails of Cold Steel,PS3,86.0,8.7,2015,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,,210000.0
421,ESPN College Hoops 2K5,PS2,86.0,8.1,2004,Sports,Sega  ,Visual Concepts  ,,840000.0
422,Radiant Historia,DS,85.0,8.7,2011,Role-Playing,Atlus  ,Atlus Co.  ,8.5,300000.0
423,Castlevania: Portrait of Ruin,DS,85.0,8.3,2006,Platform,Konami  ,Konami  ,8.5,400000.0
424,Aggressive Inline,PS2,85.0,8.6,2002,Sports,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",8.7,350000.0
425,Cities: Skylines,PC,85.0,8.8,2015,Simulation,Paradox Interactive   ,Colossal Order  ,,170000.0
426,DiRT Rally,PS4,85.0,7.9,2016,Racing,Codemasters  ,Codemasters  ,,510000.0
427,Metroid: Samus Returns,3DS,85.0,8.7,2017,Action-Adventure,Nintendo  ,Mercury Steam  ,9.1,560000.0
428,Dragon Quest VIII: Journey of the Cursed King,3DS,85.0,8.6,2017,Role-Playing,Nintendo  ,Level 5 / Armor Project  ,8.8,1150000.0
429,Midnight Club 3: DUB Edition Remix,PS2,85.0,8.8,2006,Racing,Rockstar Games  ,Rockstar San Diego  ,,1160000.0
430,NHL 08,X360,85.0,8.2,2007,Action,Electronic Arts  ,Unknown  ,,250000.0
431,Prince of Persia: The Two Thrones,PS2,85.0,8.6,2005,Adventure,Ubisoft  ,Ubisoft Montreal  ,,680000.0
432,Plants vs. Zombies,PS3,85.0,8.1,2011,Strategy,PopCap Games  ,PopCap  ,,210000.0
433,NBA Live 2004,XB,85.0,8.2,2003,Sports,EA Sports  ,EA Canada  ,,510000.0
434,NHL 2004,XB,85.0,6.5,2003,Sports,EA Sports  ,EA Black Box  ,,180000.0
435,The Sly Collection,PS3,85.0,8.8,2010,Platform,Sony Computer Entertainment  ,Sanzaru Games  ,8.7,690000.0
436,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,85.0,8.6,2010,Fighting,Capcom  ,Eighting  ,8.3,540000.0
437,Dragon Age: Inquisition,PC,85.0,6.0,2014,Role-Playing,Electronic Arts  ,BioWare Edmonton  ,,780000.0
438,MLB 08: The Show,PS3,85.0,8.7,2008,Sports,Sony Computer Entertainment  ,SCE San Diego Studio  ,,700000.0
439,Unreal Championship 2: The Liandri Conflict,XB,85.0,8.2,2005,Shooter,Midway Games  ,Epic Games  ,,280000.0
440,SWAT 4,PC,85.0,8.6,2005,Shooter,Sierra Entertainment  ,Irrational Games  ,,20000.0
441,Aggressive Inline,XB,85.0,7.0,2002,Sports,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",9.0,60000.0
442,Rollcage Stage II,PS,85.0,8.4,2000,Racing,Midway Games  ,Attention To Detail  ,,90000.0
443,F-Zero X,N64,85.0,8.7,1998,Racing,Nintendo  ,Nintendo EAD  ,8.5,1100000.0
444,Far Cry Instincts,XB,85.0,6.0,2005,Shooter,Ubisoft  ,Ubisoft Montreal  ,,570000.0
445,"Warhammer 40,000: Dawn of War II",PC,85.0,8.1,2009,Strategy,THQ  ,Relic  ,8.7,470000.0
446,Red Faction: Guerrilla,PS3,85.0,8.0,2009,Shooter,THQ  ,Volition Inc.  ,8.6,740000.0
447,Command & Conquer 3: Tiberium Wars,PC,85.0,8.0,2007,Strategy,Electronic Arts  ,EA Los Angeles  ,,70000.0
448,Assassin's Creed III,WiiU,85.0,7.2,2012,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,7.7,360000.0
449,Astro Boy: Omega Factor,GBA,85.0,8.7,2004,Action,Sega  ,Hitmaker  ,8.8,90000.0
450,BlazBlue: Continuum Shift,X360,85.0,8.7,2010,Fighting,Aksys Games  ,Arc System Works  ,8.6,320000.0
451,Life is Strange,PS4,85.0,8.6,2016,Adventure,Square Enix  ,DONTNOD Entertainment  ,,370000.0
452,World Series Baseball,XB,85.0,7.3,2002,Sports,Sega  ,Blueshift  ,,230000.0
453,Rumble Racing,PS2,85.0,8.2,2001,Racing,Electronic Arts  ,Electronic Arts  ,,210000.0
454,Metal Slug X,PS,85.0,8.7,2001,Shooter,Agetec  ,ProSoft  ,,90000.0
455,MotoGP 3: Ultimate Racing Technology,XB,85.0,7.4,2005,Racing,THQ  ,Climax Group  ,,10000.0
456,Dead or Alive 4,X360,85.0,8.1,2005,Fighting,Tecmo  ,Team Ninja  ,8.6,470000.0
457,LocoRoco 2,PSP,85.0,8.5,2009,Platform,Sony Computer Entertainment  ,SCE Japan Studio  ,8.5,360000.0
458,The Lord of the Rings Online: Mines of Moria,PC,85.0,8.0,2008,Role-Playing,Turbine Inc.  ,Turbine Inc.  ,,20000.0
459,Shadow Hearts: Covenant,PS2,85.0,8.9,2004,Role-Playing,Midway Games  ,Nautilus  ,8.1,240000.0
460,Syphon Filter: Logan's Shadow,PSP,85.0,8.6,2007,Shooter,Sony Computer Entertainment  ,SCEA Bend Studio  ,8.4,460000.0
461,NBA Live 2005,XB,85.0,7.6,2004,Sports,EA Sports  ,EA Canada  ,,900000.0
462,NHL 2004,PS2,85.0,7.6,2003,Sports,EA Sports  ,EA Black Box  ,,970000.0
463,NFL 2K2,PS2,85.0,7.5,2001,Sports,Sega  ,Visual Concepts  ,,890000.0
464,South Park: The Stick of Truth,PC,85.0,8.6,2014,Role-Playing,Ubisoft  ,Obsidian Entertainment  ,,190000.0
465,Fire Emblem: The Sacred Stones,GBA,85.0,8.9,2005,Strategy,Nintendo  ,Intelligent Systems  ,8.4,890000.0
466,Dragon Age: Inquisition,XOne,85.0,7.0,2014,Role-Playing,Electronic Arts  ,BioWare Edmonton  ,,990000.0
467,Dark Souls: Prepare to Die Edition,PC,85.0,7.8,2012,Role-Playing,Namco Bandai Games  ,From Software  ,,70000.0
468,NBA 2K13,WiiU,85.0,7.1,2012,Sports,2K Sports  ,Visual Concepts  ,7.6,140000.0
469,Pro Evolution Soccer 2017,PS4,85.0,7.3,2016,Sports,Konami Digital Entertainment  ,PES Productions  ,,750000.0
